srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.0,35987,149.171.126.15,1723,tcp,FIN,0.954635,756,354,254,252,2,1,-,5706.893066,2597.8515620000003,10,8,255,255,4001865552,3194749130,76,44,0,0,6790.610367,183.882812,1424231148,1424231149,105.96211100000001,125.07914099999999,0.19625599999999999,0.079075,0.117181,0,1,,, ,7,4,1,2,1,1,4,Fuzzers,1
175.45.176.0,36785,149.171.126.15,1723,tcp,FIN,0.644461,756,268,254,252,2,1,-,8453.576172,2780.618408,10,6,255,255,2533351498,1477536790,76,45,0,0,3514.6804909999996,165.971734,1424231151,1424231151,69.165444,105.113602,0.20628000000000002,0.11888399999999999,0.087396,0,1,,, ,7,4,1,2,1,1,4,Fuzzers,1
175.45.176.0,46547,149.171.126.15,1723,tcp,FIN,0.683203,756,268,254,252,2,1,-,7974.204102,2622.939453,10,6,255,255,4042895655,2423119130,76,45,0,0,4425.532837,183.256531,1424231151,1424231152,73.283222,113.252398,0.376998,0.116932,0.26006599999999996,0,1,,, ,5,3,1,2,1,1,3,Fuzzers,1
175.45.176.0,26628,149.171.126.15,1723,tcp,FIN,0.673146,756,268,254,252,2,1,-,8093.34082,2662.126709,10,6,255,255,1118741163,3332462557,76,45,0,0,3612.5078259999996,174.249234,1424231152,1424231153,70.749889,116.309203,0.181264,0.09159500000000001,0.089669,0,1,,, ,5,3,1,2,1,1,3,Fuzzers,1
175.45.176.0,20335,149.171.126.15,1723,tcp,FIN,0.6690649999999999,756,268,254,252,2,1,-,8142.706543000001,2678.364502,10,6,255,255,2380232452,3871676881,76,45,0,0,3554.0775320000002,168.638344,1424231153,1424231154,74.24333299999999,120.386602,0.164529,0.067123,0.09740599999999999,0,1,,, ,5,3,1,1,1,1,3,Fuzzers,1
175.45.176.0,34316,149.171.126.15,1723,tcp,FIN,0.504699,756,268,254,252,2,1,-,10794.55273,3550.631348,10,6,255,255,2925205248,525800325,76,45,0,0,2774.667612,132.817422,1424231154,1424231155,56.077667000000005,82.086,0.175093,0.093475,0.081618,0,1,,, ,7,2,1,2,1,1,2,Fuzzers,1
175.45.176.0,8799,149.171.126.15,1723,tcp,FIN,0.8458969999999999,756,268,254,252,2,1,-,6440.500488000001,2118.461182,10,6,255,255,3908457788,2950373379,76,45,0,0,4530.008477,237.54246899999998,1424231155,1424231156,86.865,151.155797,0.240298,0.090115,0.15018299999999998,0,1,,, ,7,2,1,2,1,1,2,Fuzzers,1
175.45.176.0,65382,149.171.126.12,179,tcp,FIN,1.158525,534,354,254,252,2,0,-,3321.464844,2140.653076,10,8,255,255,4223830827,1401029618,53,44,0,0,823128.0619,27200.433999999997,1424231161,1424231162,8345.1762,10432.527,0.122275,0.088349,0.033926,0,1,,, ,7,7,3,3,3,3,7,Fuzzers,1
175.45.176.0,65382,149.171.126.12,179,tcp,FIN,1.158525,534,354,254,252,2,0,-,3321.464844,2140.653076,10,8,255,255,4223830827,1401029618,53,44,0,0,823128.0619,27200.433999999997,1424231161,1424231162,8345.1762,10432.527,0.122275,0.088349,0.033926,0,1,,, ,7,7,3,3,3,3,7,Fuzzers,1
175.45.176.0,65382,149.171.126.12,179,tcp,FIN,1.158525,534,354,254,252,2,0,-,3321.464844,2140.653076,10,8,255,255,4223830827,1401029618,53,44,0,0,823128.0619,27200.433999999997,1424231161,1424231162,8345.1762,10432.527,0.122275,0.088349,0.033926,0,1,,, ,7,7,3,3,3,3,7,Fuzzers,1
175.45.176.0,65380,149.171.126.12,179,tcp,FIN,0.7705960000000001,534,268,254,252,2,1,-,4993.537109000001,2325.472656,10,6,255,255,1608315441,252990461,53,45,0,0,4233.079320000001,184.05825,1424231173,1424231174,80.21055600000001,122.228,0.20066099999999998,0.159446,0.041214999999999995,0,1,,, ,5,5,3,4,3,3,5,Fuzzers,1
175.45.176.0,65380,149.171.126.12,179,tcp,FIN,0.7705960000000001,534,268,254,252,2,1,-,4993.537109000001,2325.472656,10,6,255,255,1608315441,252990461,53,45,0,0,4233.079320000001,184.05825,1424231173,1424231174,80.21055600000001,122.228,0.20066099999999998,0.159446,0.041214999999999995,0,1,,, ,5,5,3,4,3,3,5,Fuzzers,1
175.45.176.0,65380,149.171.126.12,179,tcp,FIN,0.7705960000000001,534,268,254,252,2,1,-,4993.537109000001,2325.472656,10,6,255,255,1608315441,252990461,53,45,0,0,4233.079320000001,184.05825,1424231173,1424231174,80.21055600000001,122.228,0.20066099999999998,0.159446,0.041214999999999995,0,1,,, ,5,5,3,4,3,3,5,Fuzzers,1
175.45.176.0,6044,149.171.126.12,179,tcp,FIN,0.9699049999999999,534,268,254,252,2,1,-,3967.398682,1847.6036379999998,10,6,255,255,721123056,4218869107,53,45,0,0,5848.601836,279.828,1424231177,1424231178,102.199889,173.173,0.184617,0.10403699999999999,0.08058,0,1,,, ,1,1,1,1,1,1,1,Fuzzers,1
175.45.176.1,53972,149.171.126.10,179,tcp,FIN,0.506959,1014,268,254,252,2,1,-,14407.47656,3534.80249,10,6,255,255,321273942,4229390918,101,45,0,0,2765.0228899999997,105.294352,1424231182,1424231182,56.317333,81.268,0.159254,0.100604,0.05865,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,60710,149.171.126.10,179,tcp,FIN,0.656035,1014,268,254,252,2,1,-,11133.55176,2731.561523,10,6,255,255,1906684389,4281070462,101,45,0,0,3726.421249,167.995422,1424231183,1424231183,70.154889,105.091797,0.20500900000000002,0.130572,0.074437,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,61664,149.171.126.10,179,tcp,FIN,0.8205809999999999,1014,354,254,252,2,1,-,8901.009766,3022.248779,10,8,255,255,4102888776,2851656295,101,44,0,0,5002.395464,212.71420299999997,1424231184,1424231185,87.282111,110.07843000000001,0.100591,0.050026999999999995,0.050564,0,1,,, ,4,3,1,2,1,1,3,Fuzzers,1
175.45.176.1,5329,149.171.126.10,179,tcp,FIN,0.932649,1014,268,254,252,2,1,-,7831.456055,1921.408813,10,6,255,255,2933740882,2109492374,101,45,0,0,5716.424479,297.49093700000003,1424231185,1424231186,103.619,162.77200000000002,0.192321,0.118788,0.073533,0,1,,, ,3,3,2,1,1,1,3,Fuzzers,1
175.45.176.1,4798,149.171.126.10,179,tcp,FIN,0.647143,1014,354,254,252,2,1,-,11286.53125,3832.22876,10,8,255,255,3348687315,1914121885,101,44,0,0,4548.017162,142.83993700000002,1424231186,1424231187,71.801222,83.704,0.16711800000000002,0.061205999999999997,0.10591199999999999,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,61550,149.171.126.10,179,tcp,FIN,0.5737939999999999,1014,268,254,252,2,1,-,12729.30664,3123.072021,10,6,255,255,1130041802,3190563247,101,45,0,0,3091.514999,137.0925,1424231188,1424231188,59.912889,90.416398,0.20638800000000002,0.121705,0.08468300000000001,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,19512,149.171.126.10,179,tcp,FIN,0.599056,1014,268,254,252,2,1,-,12192.5166,2991.373047,10,6,255,255,1334116851,975017847,101,45,0,0,3165.724628,137.266375,1424231187,1424231188,61.488778,92.588398,0.19028399999999998,0.13610899999999998,0.054175,0,1,,, ,3,3,2,1,1,1,3,Fuzzers,1
175.45.176.0,60472,149.171.126.10,21,tcp,FIN,1.791222,68195,1026,254,252,28,4,ftp,299817.6563,4354.569336,64,20,255,255,250728931,2874392021,1066,51,0,0,2683.492475,125.305742,1424231186,1424231188,28.432095,90.139578,0.139781,0.07757599999999999,0.062204999999999996,0,1,,, ,2,2,2,2,1,1,2,Fuzzers,1
175.45.176.1,60130,149.171.126.10,179,tcp,FIN,0.682999,1014,268,254,252,2,1,-,10694.0127,2623.722656,10,6,255,255,2036301718,1171356743,101,45,0,0,4041.4091380000004,208.888609,1424231188,1424231189,73.502889,123.667203,0.161608,0.064654,0.096954,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,1516,149.171.126.10,179,tcp,FIN,0.356631,1526,268,254,252,2,1,-,30821.773439999997,5024.80127,10,6,255,255,1381982977,2878006499,153,45,0,0,1801.239221,77.040273,1424231189,1424231190,34.572444,56.621602,0.128165,0.073514,0.054651,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,28737,149.171.126.10,179,tcp,FIN,0.9000049999999999,1526,354,254,252,2,1,-,12213.26563,2755.540283,10,8,255,255,245390889,3556075877,153,44,0,0,6917.009620000001,163.159953,1424231190,1424231191,100.000556,118.339141,0.133714,0.070875,0.06283899999999999,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,61151,149.171.126.10,179,tcp,FIN,1.1534959999999999,1526,354,254,252,2,1,-,9529.291992,2149.98584,10,8,255,255,968465384,2982649239,153,44,0,0,7307.079968000001,240.54323399999998,1424231191,1424231192,122.233333,156.798,0.139018,0.055903999999999995,0.083114,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,62090,149.171.126.10,179,tcp,FIN,0.7851020000000001,1526,268,254,252,2,1,-,14000.728519999999,2282.505859,10,6,255,255,3189902505,3652813896,153,45,0,0,4568.367905,227.34298399999997,1424231193,1424231194,83.249222,135.440203,0.259924,0.107893,0.152031,0,1,,, ,3,3,2,3,2,1,3,Fuzzers,1
175.45.176.1,58208,149.171.126.10,179,tcp,FIN,0.585629,1526,268,254,252,2,1,-,18769.5625,3059.957764,10,6,255,255,3995280413,3536067475,153,45,0,0,3171.3233960000002,153.462828,1424231194,1424231194,64.981222,96.811203,0.15174300000000002,0.10157000000000001,0.050173,0,1,,, ,3,3,2,3,2,1,3,Fuzzers,1
175.45.176.0,65375,149.171.126.12,179,tcp,FIN,0.5461159999999999,534,268,254,252,2,1,-,7046.12207,3281.354248,10,6,255,255,2302729290,2174372382,53,45,0,0,2801.6562940000003,121.62014099999999,1424231195,1424231195,56.124778000000006,86.667602,0.166375,0.112775,0.0536,0,1,,, ,5,4,1,2,1,1,4,Fuzzers,1
175.45.176.0,65375,149.171.126.12,179,tcp,FIN,0.5461159999999999,534,268,254,252,2,1,-,7046.12207,3281.354248,10,6,255,255,2302729290,2174372382,53,45,0,0,2801.6562940000003,121.62014099999999,1424231195,1424231195,56.124778000000006,86.667602,0.166375,0.112775,0.0536,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,42543,149.171.126.10,179,tcp,FIN,0.49391,1526,268,254,252,2,1,-,22255.06641,3628.1911619999996,10,6,255,255,955630321,1653068761,153,45,0,0,2748.9592350000003,149.34304699999998,1424231195,1424231195,54.873999999999995,90.884203,0.09971100000000001,0.039488,0.060223,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,24661,149.171.126.10,179,tcp,FIN,0.821902,1526,354,254,252,2,1,-,13373.85742,3017.391357,10,8,255,255,2323736749,252247441,153,44,0,0,4748.736236,192.0185,1424231196,1424231196,91.216667,106.86,0.13969,0.073878,0.065812,0,1,,, ,3,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,61561,149.171.126.10,179,tcp,FIN,0.521439,1526,268,254,252,2,1,-,21080.125,3436.6435549999997,10,6,255,255,3842767150,1434387424,153,45,0,0,3072.7670510000003,113.148766,1424231197,1424231197,55.070333,74.898,0.24918800000000002,0.146946,0.102242,0,1,,, ,3,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,5032,149.171.126.10,179,tcp,FIN,0.558533,2550,268,254,252,2,1,-,32871.82422,3208.404785,10,6,255,255,1784105160,862773681,255,45,0,0,2938.8410329999997,130.774664,1424231198,1424231198,57.495667000000005,91.537797,0.16683800000000001,0.10083500000000001,0.06600299999999999,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,60245,149.171.126.10,179,tcp,FIN,0.675189,2550,268,254,252,2,1,-,27192.38477,2654.071533,10,6,255,255,3888809127,1909342290,255,45,0,0,3562.8304409999996,154.362891,1424231199,1424231199,69.734222,104.561797,0.218296,0.152371,0.065925,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,4072,149.171.126.10,179,tcp,FIN,0.626124,2550,268,254,252,2,1,-,29323.26367,2862.052734,10,6,255,255,1401131548,154075619,255,45,0,0,3458.3364409999995,173.136906,1424231200,1424231200,66.881889,106.670203,0.211306,0.092764,0.11854200000000001,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,59486,149.171.126.10,179,tcp,FIN,0.8788590000000001,2550,268,254,252,2,1,-,20890.72266,2039.007446,10,6,255,255,2592614756,704020,255,45,0,0,5415.784678,259.392562,1424231201,1424231201,93.442778,152.231797,0.231882,0.117697,0.114185,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,18692,149.171.126.10,179,tcp,FIN,0.601367,2550,268,254,252,2,1,-,30530.441410000003,2979.877441,10,6,255,255,3790449830,3078784433,255,45,0,0,3173.004891,158.12304699999999,1424231202,1424231202,60.457443999999995,103.900398,0.195097,0.081859,0.113238,0,1,,, ,2,2,1,1,1,1,3,Fuzzers,1
175.45.176.1,65416,149.171.126.10,179,tcp,FIN,0.7559680000000001,2550,354,254,252,2,1,-,24286.74219,3280.5622559999997,10,8,255,255,1737713273,1571007092,255,44,0,0,5434.880974000001,155.515094,1424231202,1424231203,78.252333,98.224859,0.136462,0.068386,0.068076,0,1,,, ,2,2,2,2,1,1,3,Fuzzers,1
175.45.176.1,26786,149.171.126.10,179,tcp,FIN,0.58225,2550,268,254,252,2,1,-,31532.847660000003,3077.71582,10,6,255,255,2494184331,3679334251,255,45,0,0,3397.195546,143.574125,1424231203,1424231204,57.167,104.773398,0.117503,0.058374,0.059128999999999994,0,1,,, ,3,4,1,1,1,1,3,Fuzzers,1
175.45.176.1,1266,149.171.126.10,179,tcp,FIN,0.386704,2550,268,254,252,2,1,-,47478.17578,4634.035156,10,6,255,255,1815942877,2480596696,255,45,0,0,2022.200344,89.60594499999999,1424231204,1424231205,39.293333000000004,65.812398,0.123922,0.057633000000000004,0.066289,0,1,,, ,3,4,2,2,2,1,3,Fuzzers,1
175.45.176.1,61221,149.171.126.10,179,tcp,FIN,0.705299,4678,268,254,252,3,1,-,48648.87109,2540.766357,12,6,255,255,3998806113,200235355,390,45,0,0,3518.1328439999997,186.44626599999998,1424231205,1424231205,64.04118000000001,117.206203,0.19639500000000001,0.11926500000000001,0.07712999999999999,0,1,,, ,3,4,2,2,2,1,3,Fuzzers,1
175.45.176.3,0,149.171.126.18,0,ospf,INT,44.300476,12832,0,254,0,0,0,-,2234.55835,0.0,28,0,0,0,0,0,458,0,0,0,1908.435625,0.0,1424231161,1424231205,1640.758375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,19,19,1,1,19,Fuzzers,1
175.45.176.1,5269,149.171.126.10,179,tcp,FIN,0.688887,4678,268,254,252,3,1,-,49807.87891,2601.2973629999997,12,6,255,255,1322049453,2942974552,390,45,0,0,3583.439807,147.238969,1424231206,1424231207,62.626093000000004,104.061398,0.25109499999999996,0.167879,0.083216,0,1,,, ,3,2,1,2,1,1,2,Fuzzers,1
175.45.176.1,60487,149.171.126.10,179,tcp,FIN,0.713002,4678,354,254,252,3,1,-,48123.28516,3478.250977,12,8,255,255,2355345007,1145731300,390,44,0,0,0.0,162.485,1424231207,1424231208,64.674275,87.992141,0.24645999999999998,0.097052,0.14940799999999999,0,1,,, ,3,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,61923,149.171.126.10,179,tcp,FIN,0.741769,4678,354,254,252,3,1,-,46256.98828,3343.3588870000003,12,8,255,255,2132440215,2195212840,390,44,0,0,3896.916349,169.86425,1424231209,1424231209,65.69054799999999,88.87899999999999,0.226649,0.11961300000000001,0.10703599999999999,0,1,,, ,4,3,1,1,1,1,3,Fuzzers,1
175.45.176.1,4748,149.171.126.10,179,tcp,FIN,1.506263,4678,354,254,252,3,1,-,22779.55469,1646.45874,12,8,255,255,1077961572,2498319119,390,44,0,0,8322.564840000001,389.946281,1424231210,1424231211,133.350449,194.36342199999999,0.303117,0.14571199999999998,0.157405,0,1,,, ,4,3,2,2,1,1,3,Fuzzers,1
175.45.176.1,55710,149.171.126.10,179,tcp,FIN,0.824032,4678,268,254,252,3,1,-,41639.16016,2174.672852,12,6,255,255,2304226420,3652857972,390,45,0,0,4106.796227000001,224.91625,1424231211,1424231212,74.891001,145.02720300000001,0.190121,0.098888,0.09123300000000001,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,39168,149.171.126.10,179,tcp,FIN,0.497151,4678,268,254,252,3,1,-,69017.26563,3604.538818,12,6,255,255,1209671157,2034784703,390,45,0,0,2367.524516,110.33468799999999,1424231213,1424231214,41.855090999999994,78.02,0.175775,0.10704200000000001,0.068733,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,43670,149.171.126.10,179,tcp,FIN,0.7910550000000001,4678,354,254,252,3,1,-,43374.98438,3135.053711,12,8,255,255,3820914940,2225232125,390,44,0,0,4239.118641,178.368828,1424231214,1424231215,69.111912,96.293859,0.21209699999999998,0.11699100000000001,0.095106,0,1,,, ,3,3,1,1,1,1,2,Fuzzers,1
175.45.176.1,61590,149.171.126.10,179,tcp,FIN,1.012765,8854,354,254,252,4,1,-,64946.94922,2448.7416989999997,14,8,255,255,779924382,459934281,632,44,0,0,4753.906465999999,243.27614100000002,1424231215,1424231216,73.640464,150.245172,0.186247,0.111285,0.074962,0,1,,, ,3,3,2,2,1,1,2,Fuzzers,1
175.45.176.1,60744,149.171.126.10,179,tcp,FIN,0.612726,8854,268,254,252,4,1,-,107349.7813,2924.635254,14,6,255,255,57240906,3266236288,632,45,0,0,2701.418528,145.900578,1424231216,1424231217,44.761692,101.928797,0.218421,0.10307899999999999,0.11534200000000001,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,22954,149.171.126.10,179,tcp,FIN,0.592943,8854,268,254,252,4,1,-,110931.4063,3022.212891,14,6,255,255,3779144396,2173366822,632,45,0,0,2652.408055,156.436,1424231217,1424231218,45.533694,98.87799999999999,0.171916,0.09854600000000001,0.07337,0,1,,, ,4,4,2,2,2,1,4,Fuzzers,1
175.45.176.1,60070,149.171.126.10,179,tcp,FIN,0.550104,8854,268,254,252,4,1,-,119570.1094,3257.565674,14,6,255,255,2769617269,2177550936,632,45,0,0,2480.955939,138.6525,1424231218,1424231218,42.315692,85.227398,0.176877,0.103278,0.073599,0,1,,, ,4,4,2,2,2,1,4,Fuzzers,1
175.45.176.1,61552,149.171.126.10,179,tcp,FIN,0.620261,8854,268,254,252,4,1,-,106045.6797,2889.106201,14,6,255,255,3776236748,2446084945,632,45,0,0,2714.5989449999997,149.33156200000002,1424231219,1424231219,45.454076,107.221602,0.180023,0.08414400000000001,0.09587899999999999,0,1,,, ,4,4,1,1,1,1,4,Fuzzers,1
175.45.176.1,27813,149.171.126.10,179,tcp,FIN,0.708206,8854,268,254,252,4,1,-,92876.92969,2530.337158,14,6,255,255,3429093856,3784752409,632,45,0,0,3390.9397670000003,146.33128100000002,1424231220,1424231221,51.339690000000004,117.414797,0.205323,0.121124,0.084199,0,1,,, ,2,3,2,1,1,1,2,Fuzzers,1
175.45.176.1,1326,149.171.126.10,179,tcp,FIN,0.46730900000000003,8854,268,254,252,4,1,-,140754.8281,3834.7216799999997,14,6,255,255,826971383,2462102089,632,45,0,0,2240.2951550000002,100.482508,1424231221,1424231222,34.438076,72.485203,0.168222,0.104874,0.063348,0,1,,, ,2,3,1,1,1,1,2,Fuzzers,1
175.45.176.1,19062,149.171.126.10,179,tcp,FIN,0.847584,8854,354,254,252,4,1,-,77604.10938,2925.963623,14,8,255,255,2557014028,2814996219,632,44,0,0,5010.412622999999,146.51967199999999,1424231222,1424231223,62.178077,108.68071100000002,0.157698,0.086814,0.070884,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,4846,149.171.126.10,179,tcp,FIN,0.765306,17286,354,254,252,7,1,-,171664.6719,3240.533936,20,8,255,255,654404532,3544551792,864,44,0,0,3400.854878,110.930352,1424231223,1424231224,36.799105,94.534859,0.176649,0.10355999999999999,0.073089,0,1,,, ,2,2,1,1,1,1,2,Fuzzers,1
175.45.176.1,65423,149.171.126.10,179,tcp,FIN,0.926183,17286,354,254,252,7,1,-,141846.7031,2677.6567379999997,20,8,255,255,2768030905,54182428,864,44,0,0,3733.449804,172.535406,1424231225,1424231226,45.764052,121.31756999999999,0.182702,0.076959,0.105743,0,1,,, ,3,3,1,2,1,1,3,Fuzzers,1
175.45.176.1,60160,149.171.126.10,179,tcp,FIN,0.732097,17286,354,254,252,7,1,-,179451.625,3387.529053,20,8,255,255,3364963134,1416100759,864,44,0,0,2691.391713,125.01876599999999,1424231227,1424231227,34.823948,83.27671099999999,0.277878,0.149152,0.128726,0,1,,, ,3,3,1,1,1,1,3,Fuzzers,1
