srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.1,54969,149.171.126.4,53,udp,CON,0.001011,146,178,31,29,0,0,dns,577645.875,704253.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424235613,1424235613,0.003,0.004,0,0,0,0,0,0,0, ,4,1,2,3,2,1,2,0,0
59.166.0.5,59177,149.171.126.1,65240,tcp,FIN,0.035423,2974,33122,31,29,7,18,-,657877.6875,7330830.5,48,50,255,255,718656703,783357288,62,662,0,0,49.933412,48.077286,1424235565,1424235565,0.763217,0.728167,0.000589,0.000468,0.000121,0,0,0,0, ,5,4,1,4,1,1,1,0,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,1.00E-06,114,0,254,0,0,0,dns,456000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233670,1424233670,0.001,0,0,0,0,0,2,0,0, ,29,29,18,20,18,18,29,Generic,1
59.166.0.3,16276,149.171.126.3,34566,tcp,FIN,0.375423,4376,3080,31,29,7,7,-,89925.22656,63459.08203,28,30,255,255,2798860861,677469544,156,103,0,0,732.137488,18.131371,1424239356,1424239356,13.892629,12.926173,0.000683,0.000561,0.000122,0,0,0,0, ,5,12,5,3,1,1,4,0,0
59.166.0.0,33736,149.171.126.2,43441,tcp,FIN,0.056042,2750,26406,31,29,7,16,-,383712.2188,3687520,44,46,255,255,1498445401,3648318810,63,574,0,0,75.606803,74.802703,1424232238,1424232238,1.295651,1.260023,0.000735,0.000592,0.000143,0,0,0,0, ,6,4,1,4,1,1,1,0,0
59.166.0.8,37689,149.171.126.1,53,udp,CON,0.001006,130,162,31,29,0,0,dns,516898.625,644135.1875,2,2,0,0,0,0,65,81,0,0,0,0,1424245727,1424245727,0.009,0.007,0,0,0,0,0,0,0, ,1,2,2,1,1,1,2,0,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424239622,1424239622,0.007,0,0,0,0,0,0,0,0, ,27,27,14,14,14,14,27,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231600,1424231600,0.007,0,0,0,0,0,0,0,0, ,12,12,12,12,12,12,12,0,0
59.166.0.1,41512,149.171.126.3,39443,tcp,FIN,0.013813,2766,27392,31,29,7,16,-,1566061,15519872,44,46,255,255,4000556933,1859111540,63,595,0,0,0,17.307179,1424244830,1424244830,0.320143,0.301045,0.00071,0.000564,0.000146,0,0,0,0, ,2,9,2,3,1,1,1,0,0
59.166.0.9,23918,149.171.126.2,25,tcp,FIN,0.362138,37316,3380,31,29,18,8,smtp,808509.4375,72900.38281,52,42,255,255,436033198,436995365,718,80,0,0,659.281934,22.290254,1424241009,1424241009,7.093,8.821195,0.000585,0.000466,0.000119,0,0,0,0, ,1,1,3,5,1,1,2,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,4.00E-06,264,0,60,0,0,0,dns,264000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424232139,1424232139,0.004,0,0,0,0,0,0,0,0, ,37,37,12,12,12,12,37,0,0
59.166.0.8,39787,149.171.126.7,22,tcp,FIN,0.69185,3728,5578,31,29,7,7,ssh,41766.27734,62025.00391,32,26,255,255,1059527457,3205165764,117,215,0,0,1577.171385,48.174211,1424233021,1424233022,22.317742,27.646439,0.000723,0.000564,0.000159,0,0,0,0, ,1,1,2,1,1,1,1,0,0
59.166.0.1,32767,149.171.126.8,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0,0,1424237464,1424237464,0.009,0.006,0,0,0,0,0,0,0, ,1,2,1,1,1,1,1,0,0
59.166.0.5,64824,149.171.126.6,62505,tcp,FIN,0.019978,2646,23604,31,29,7,15,-,1034337.75,9237361,42,44,255,255,3097021128,3117688971,63,536,0,0,32.755612,31.490505,1424236765,1424236765,0.479561,0.451535,0.000702,0.000559,0.000143,0,0,0,0, ,17,9,2,13,1,1,1,0,0
175.45.176.0,0,149.171.126.12,0,sctp,CON,3.303271,840,880,254,60,0,0,-,1525.760376,1598.415649,4,4,0,0,0,0,210,220,0,0,1557.17125,691.407375,1424242074,1424242077,1101.090375,488.900344,0,0,0,0,0,0,0, ,1,1,1,1,1,1,1,DoS,1
59.166.0.5,26179,149.171.126.1,6881,tcp,FIN,0.287854,1540,1644,31,29,4,4,-,40131.45703,43160.76953,16,18,255,255,347758849,2548596981,96,91,0,0,1199.597961,33.705176,1424238650,1424238650,19.169467,16.891176,0.000839,0.000699,0.00014,0,0,0,0, ,2,3,3,4,2,1,2,0,0
59.166.0.3,44751,149.171.126.8,111,udp,CON,0.004526,568,312,31,29,0,0,-,752982.75,413610.25,4,4,0,0,0,0,142,78,0,0,1.679614,1.42105,1424238580,1424238580,1.192667,1.009333,0,0,0,0,0,0,0, ,4,5,6,4,1,1,3,0,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424244672,1424244672,0.007,0,0,0,0,0,0,0,0, ,43,43,34,34,34,16,43,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233657,1424233657,0.005,0,0,0,0,0,0,0,0, ,23,23,22,22,22,22,23,0,0
59.166.0.0,4134,149.171.126.9,53,udp,CON,0.001049,146,178,31,29,0,0,dns,556720.6875,678741.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424245382,1424245382,0.008,0.007,0,0,0,0,0,0,0, ,5,3,2,6,2,1,2,0,0
59.166.0.8,34700,149.171.126.8,143,tcp,FIN,1.365818,7822,15736,31,29,30,32,-,45440.89844,91444.10156,122,126,255,255,59815052,106437264,64,125,0,0,654.924767,651.673365,1424239648,1424239650,11.284777,11.010217,0.00072,0.000546,0.000174,0,0,0,0, ,2,4,2,1,1,1,1,0,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,1.00E-05,264,0,60,0,0,0,dns,105600000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424245995,1424245995,0.01,0,0,0,0,0,0,0,0, ,27,27,23,23,23,23,27,0,0
59.166.0.0,33899,149.171.126.4,19027,tcp,FIN,0.003533,320,1948,31,29,1,2,ftp-data,604585.375,3860741.75,6,8,255,255,1476145983,3625233511,53,244,0,0,37.372569,0.610183,1424236658,1424236658,0.6356,0.437143,0.000584,0.000468,0.000116,0,0,0,0, ,1,1,2,1,1,1,1,0,0
59.166.0.0,46455,149.171.126.7,33104,tcp,FIN,0.018962,2854,31142,31,29,7,17,-,1177934.875,12865310,46,48,255,255,4035150641,1906234048,62,649,0,0,23.867386,23.259189,1424244018,1424244018,0.423727,0.400891,0.000663,0.000518,0.000145,0,0,0,0, ,17,4,1,6,1,1,2,0,0
59.166.0.3,41971,149.171.126.0,80,tcp,FIN,1.127837,1580,10168,31,29,3,5,http,10278.08106,68123.32031,12,18,255,255,1621928121,1622936691,132,565,1,3924,9604.966357,7732.76849,1424244490,1424244491,102.494092,66.311826,0.000662,0.000532,0.00013,0,0,1,0, ,1,1,3,3,1,1,1,0,0
59.166.0.5,19218,149.171.126.1,22,tcp,FIN,0.13384,3728,5474,31,29,7,7,ssh,215899.5938,313568.4375,32,24,255,255,1431879053,3581753316,117,228,0,0,386.306384,12.961521,1424232442,1424232442,4.31742,5.788696,0.000702,0.000574,0.000128,0,0,0,0, ,1,1,3,1,1,1,1,0,0
59.166.0.5,17795,149.171.126.2,53,udp,CON,0.001013,130,162,31,29,0,0,dns,513326.75,639684.0625,2,2,0,0,0,0,65,81,0,0,0,0,1424242397,1424242397,0.005,0.008,0,0,0,0,0,0,0, ,2,4,1,3,1,1,1,0,0
59.166.0.8,4085,149.171.126.7,2812,tcp,FIN,0.422373,5120,3080,31,29,7,7,-,93528.70313,56405.12109,28,30,255,255,2948500124,909366009,183,103,0,0,940.638897,24.633156,1424235623,1424235623,15.626408,14.543207,0.000759,0.000616,0.000143,0,0,0,0, ,6,12,6,3,1,1,3,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,3.00E-06,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233877,1424233877,0.003,0,0,0,0,0,0,0,0, ,24,24,24,24,24,24,24,0,0
59.166.0.6,37475,149.171.126.4,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424238703,1424238703,0.008,0.005,0,0,0,0,0,0,0, ,1,2,1,1,1,1,1,0,0
59.166.0.3,59512,149.171.126.8,20240,udp,CON,0.102115,544,304,31,29,0,0,-,31963.96289,17862.21484,4,4,0,0,0,0,136,76,0,0,40.540555,30.151033,1424243661,1424243661,28.675,21.329,0,0,0,0,0,0,0, ,10,15,7,2,1,1,2,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231804,1424231804,0.007,0,0,0,0,0,0,0,0, ,9,9,9,9,9,9,9,0,0
59.166.0.4,49762,149.171.126.0,5190,tcp,FIN,0.004034,1036,2262,31,29,4,4,-,1883986.125,4113039.25,12,12,255,255,3022520737,3022803446,86,189,0,0,17.181942,0.383337,1424237051,1424237051,0.335818,0.317818,0.000653,0.000529,0.000124,0,0,0,0, ,7,12,1,3,1,1,1,0,0
59.166.0.8,23188,149.171.126.5,80,tcp,FIN,1.131142,1580,10168,31,29,3,4,http,10248.04981,67924.27344,12,18,255,255,2152223904,7855651,132,565,1,3924,10289.04479,8289.946329,1424248847,1424248848,102.799547,66.506056,0.00068,0.000535,0.000145,0,0,1,0, ,2,1,2,1,1,1,1,0,0
175.45.176.0,50558,149.171.126.16,860,tcp,CON,0.631436,978,86,62,252,2,1,-,10325.6709,544.789978,6,2,255,255,3183190141,3001696200,163,43,0,0,7387.342802,0,1424245595,1424245595,126.2872,0.005,0.507538,0.212885,0.294653,0,3,0,0, ,4,3,1,1,1,1,3,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,7.00E-06,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424240201,1424240201,0.007,0,0,0,0,0,2,0,0, ,32,32,24,25,24,24,32,Generic,1
10.40.85.30,0,10.40.85.1,0,arp,CON,30.978708,184,112,0,0,0,0,-,35.637379,21.692318,4,4,0,0,0,0,46,28,0,0,15489.977,15489.984,1424249744,1424249775,15490.019,15490.019,0,0,0,0,0,0,0, ,1,1,1,1,1,1,1,0,0
59.166.0.8,40650,149.171.126.4,53,udp,CON,0.000906,130,162,31,29,0,0,dns,573951.4375,715231.8125,2,2,0,0,0,0,65,81,0,0,0,0,1424248085,1424248085,0.001,0.003,0,0,0,0,0,0,0, ,3,2,3,5,3,1,2,0,0
59.166.0.1,14995,149.171.126.6,25,tcp,FIN,0.501419,37590,3380,31,29,18,8,smtp,588218.625,52650.57813,52,42,255,255,938456074,3089213903,723,80,0,0,764.395314,25.907672,1424234428,1424234428,10.02108,12.217073,0.000638,0.000516,0.000122,0,0,0,0, ,1,1,3,5,1,1,3,0,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424238965,1424238965,0.005,0,0,0,0,0,0,0,0, ,25,25,25,25,25,12,25,0,0
59.166.0.4,6646,149.171.126.6,53,udp,CON,0.001022,130,162,31,29,0,0,dns,508806.2813,634050.875,2,2,0,0,0,0,65,81,0,0,0,0,1424239494,1424239494,0.007,0.007,0,0,0,0,0,0,0, ,2,2,3,6,2,1,3,0,0
175.45.176.0,31521,149.171.126.16,80,tcp,FIN,0.740877,3770,1328,62,252,3,2,http,37317.9375,12547.29199,12,8,255,255,1741321728,134335883,314,166,1,0,3901.585105,173.110719,1424239893,1424239894,67.352452,92.60357,0.164693,0.091875,0.072818,0,1,1,0, ,1,1,1,2,1,1,1,Generic,1
59.166.0.1,27461,149.171.126.7,26653,tcp,FIN,0.01196,2542,22128,31,29,7,14,-,1658194,14449499,40,42,255,255,3235962404,1086595848,64,527,0,0,17.301765,16.853567,1424249843,1424249843,0.298846,0.280171,0.000591,0.00047,0.000121,0,0,0,0, ,8,9,4,7,1,1,4,0,0
59.166.0.6,52435,149.171.126.5,53,udp,CON,0.001133,146,178,31,29,0,0,dns,515445.7188,628420.125,2,2,0,0,0,0,73,89,0,0,0,0,1424248944,1424248944,0.001,0.003,0,0,0,0,0,0,0, ,4,1,1,3,1,1,2,0,0
59.166.0.5,37257,149.171.126.7,80,tcp,FIN,0.004114,1036,822,31,29,2,2,http,1763733.5,1438988.75,8,10,255,255,309933894,2460475448,130,82,1,82,34.672521,0.739571,1424236391,1424236391,0.537429,0.397111,0.000672,0.000536,0.000136,0,0,1,0, ,2,1,5,6,2,1,1,0,0
59.166.0.0,15356,149.171.126.0,5190,tcp,FIN,0.004117,1064,2260,31,29,4,4,-,1896526.625,4026232.75,12,12,255,255,2495391483,346121321,89,188,0,0,17.161578,0.388793,1424244792,1424244792,0.342818,0.318909,0.00075,0.000599,0.000151,0,0,0,0, ,3,3,4,2,2,2,5,0,0
59.166.0.3,32688,149.171.126.3,30581,tcp,FIN,0.053749,4550,72372,31,29,7,33,-,668589.1875,10637296,78,80,255,255,2887219508,2901932185,58,905,0,0,38.941889,39.10136,1424247205,1424247205,0.712427,0.682603,0.000622,0.000503,0.000119,0,0,0,0, ,2,6,4,2,1,1,2,0,0
59.166.0.3,9188,149.171.126.5,80,tcp,FIN,1.013521,1580,10168,31,29,3,5,http,11437.35645,75807.01563,12,18,255,255,1817451959,1818391190,132,565,1,3924,9531.420715,7675.729864,1424236945,1424236946,92.106273,59.587824,0.00066,0.000524,0.000136,0,0,1,0, ,1,2,2,2,1,1,3,0,0
59.166.0.0,22864,149.171.126.6,53,udp,CON,0.001099,146,178,31,29,0,0,dns,531392.1875,647861.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424249688,1424249688,0.009,0.008,0,0,0,0,0,0,0, ,2,2,3,3,1,1,2,0,0
59.166.0.0,64937,149.171.126.5,80,tcp,FIN,1.005121,1580,10168,31,29,3,5,http,11532.93945,76440.54688,12,18,255,255,2523089787,2524107820,132,565,1,3924,9528.630088,7675.411752,1424239910,1424239911,91.341997,59.093236,0.00067,0.000532,0.000138,0,0,1,0, ,1,2,2,6,1,1,1,0,0
