srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.2,44133,149.171.126.19,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927483,1421927483,0.011,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,16116,149.171.126.12,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927485,1421927485,0.01,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,2871,149.171.126.11,111,udp,INT,2.00E-05,168,0,254,0,0,0,-,33600000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927498,1421927498,0.02,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,48454,149.171.126.12,111,tcp,FIN,0.632238,564,354,254,252,2,1,-,6427.959473,3922.57373,10,8,255,255,2783522742,4136229360,56,44,0,0,5405.886001,137.644625,1421927500,1421927500,68.706667,89.360711,0.05218,0.006709,0.045471,0,1,0,0,0,1,3,1,1,1,1,1,Reconnaissance,1
175.45.176.0,59561,149.171.126.17,111,udp,INT,6.00E-06,168,0,254,0,0,0,-,112000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927504,1421927504,0.006,0,0,0,0,0,2,0,0,0,1,3,1,1,1,1,1,Reconnaissance,1
175.45.176.3,9731,149.171.126.13,111,tcp,FIN,0.626992,564,354,254,252,2,1,-,6481.741699,3955.393555,10,8,255,255,3414330802,1207037691,56,44,0,0,5423.718292,138.465109,1421927506,1421927506,69.209667,88.558289,0.053095,0.007063,0.046032,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,18687,149.171.126.17,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927509,1421927509,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,35710,149.171.126.14,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927516,1421927516,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,60530,149.171.126.15,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927518,1421927518,0.011,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,5989,149.171.126.11,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927520,1421927520,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,2314,149.171.126.18,161,udp,INT,4.00E-06,136,0,254,0,0,0,snmp,136000000,0,2,0,0,0,0,0,68,0,0,0,0,0,1421927531,1421927531,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,27024,149.171.126.17,111,tcp,FIN,0.642478,564,354,254,252,2,1,-,6325.508301,3860.054443,10,8,255,255,2265685933,2988368006,56,44,0,0,5333.420393,139.447594,1421927534,1421927535,69.370889,90.838,0.050677,0.006608,0.044069,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,44308,149.171.126.10,111,tcp,FIN,0.632062,564,354,254,252,2,1,-,6429.749023,3923.665527,10,8,255,255,2088500579,60006933,56,44,0,0,5365.610193,139.389469,1421927540,1421927541,69.569222,89.26557,0.051451,0.007192,0.044259,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,31158,149.171.126.19,111,udp,INT,7.00E-06,168,0,254,0,0,0,-,96000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927547,1421927547,0.007,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,42171,149.171.126.15,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927555,1421927555,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,31831,149.171.126.10,111,tcp,FIN,0.632556,564,354,254,252,2,1,-,6424.727539,3920.601318,10,8,255,255,1144720868,3576817012,56,44,0,0,5426.035039,136.855844,1421927556,1421927557,68.723222,89.179711,0.052188,0.008288,0.0439,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,31757,149.171.126.13,111,udp,INT,4.00E-06,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927560,1421927560,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,26184,149.171.126.14,111,tcp,FIN,0.633378,564,354,254,252,2,1,-,6416.38916,3915.513184,10,8,255,255,89666066,1521989224,56,44,0,0,5360.953067,137.776469,1421927563,1421927563,69.757,88.09,0.045145,0.016741,0.028404,0,1,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,64007,149.171.126.14,111,tcp,FIN,0.631752,564,354,254,252,2,1,-,6432.903809,3925.591064,10,8,255,255,3497795894,47074523,56,44,0,0,5466.105862,139.640719,1421927564,1421927565,69.691333,89.244289,0.051423,0.007038,0.044385,0,1,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,15237,149.171.126.14,111,tcp,FIN,0.644999,564,354,254,252,2,1,-,6300.784668,3844.967041,10,8,255,255,3824828806,120734111,56,44,0,0,5467.5722,140.045078,1421927570,1421927570,70.591111,91.106859,0.052728,0.007241,0.045487,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,43875,149.171.126.13,80,tcp,FIN,0.187733,958,268,254,252,2,1,http,36775.63281,9545.47168,10,6,255,255,1305046280,886028512,96,45,1,0,1031.183679,61.591641,1421927571,1421927571,19.299111,36.204199,0.052365,0.006708,0.045657,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,60990,149.171.126.11,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927580,1421927580,0.01,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,11635,149.171.126.14,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927582,1421927582,0.011,0,0,0,0,0,2,0,0,0,30,1,1,9,1,1,1,Reconnaissance,1
175.45.176.3,61445,149.171.126.10,111,tcp,FIN,0.62375,564,354,254,252,2,1,-,6515.431152,3975.952148,10,8,255,255,1720597327,2305292897,56,44,0,0,5409.046922,138.907203,1421927585,1421927585,69.305556,87.61257,0.050136,0.00605,0.044086,0,1,0,0,0,11,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,18566,149.171.126.10,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927590,1421927590,0.01,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,50882,149.171.126.17,80,tcp,FIN,0.190429,844,268,254,252,2,1,http,31927.91016,9410.331055,10,6,255,255,1249180911,1270801201,84,45,1,0,1002.430732,57.10757,1421927591,1421927591,18.951778,35.256199,0.057859,0.014138,0.043721,0,1,1,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0,20,0,0,0,0,0,52,0,0,0,31.164342,0,1421927596,1421927596,27.266369,0,0,0,0,0,2,0,0,0,3,2,2,2,2,2,2,Reconnaissance,1
175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0,20,0,0,0,0,0,52,0,0,0,31.164342,0,1421927596,1421927596,27.266369,0,0,0,0,0,2,0,0,0,3,2,2,2,2,2,2,Reconnaissance,1
175.45.176.1,25542,149.171.126.18,80,tcp,FIN,0.405357,798,354,254,252,2,1,http,14189.96094,6118.063965,10,8,255,255,3856525400,646008943,80,44,1,0,3047.026563,100.083727,1421927606,1421927606,44.306667,50.50943,0.101196,0.051781,0.049415,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,63009,149.171.126.16,111,udp,INT,6.00E-06,168,0,254,0,0,0,-,112000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927611,1421927611,0.006,0,0,0,0,0,2,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,14374,149.171.126.13,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927612,1421927612,0.01,0,0,0,0,0,2,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,29408,149.171.126.18,111,tcp,FIN,0.677349,564,354,254,252,2,1,-,5999.861328,3661.332764,10,8,255,255,1575276073,2951178826,56,44,0,0,5420.676822,134.766594,1421927619,1421927620,75.261,94.289289,0.031457,0.016702,0.014755,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,58757,149.171.126.16,111,tcp,FIN,0.695721,564,354,254,252,2,1,-,5841.422363,3564.647461,10,8,255,255,3127894595,2415115905,56,44,0,0,6048.40226,139.007438,1421927625,1421927626,76.272444,93.904289,0.086427,0.038381,0.048046,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,45650,149.171.126.16,111,udp,INT,1.00E-06,168,0,254,0,0,0,-,672000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927629,1421927629,0.001,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,24891,149.171.126.15,111,udp,INT,5.00E-06,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927632,1421927632,0.005,0,0,0,0,0,2,0,0,0,1,1,1,3,1,1,1,Reconnaissance,1
175.45.176.2,8900,149.171.126.13,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927635,1421927635,0.008,0,0,0,0,0,2,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.1,20295,149.171.126.19,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927636,1421927636,0.009,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,2939,149.171.126.18,111,udp,INT,4.00E-06,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927641,1421927641,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,3188,149.171.126.14,111,tcp,FIN,0.713725,564,354,254,252,2,1,-,5694.070312,3474.727783,10,8,255,255,1705620849,2874245941,56,44,0,0,6121.529805,145.809031,1421927651,1421927652,77.186333,99.66557,0.029756,0.016063,0.013693,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,40737,149.171.126.11,80,tcp,FIN,0.179087,950,268,254,252,2,1,http,38193.72656,10006.30957,10,6,255,255,4143584678,3621555029,95,45,0,0,994.344196,59.811137,1421927652,1421927653,18.583556,34.573602,0.051986,0.006209,0.045777,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,21356,149.171.126.15,111,tcp,FIN,0.656862,564,354,254,252,2,1,-,6186.991699,3775.526611,10,8,255,255,3557992227,2311595523,56,44,0,0,5711.624396,144.743891,1421927654,1421927655,72.609778,92.871859,0.051834,0.006748,0.045086,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,51514,149.171.126.14,111,tcp,FIN,0.713281,564,354,254,252,2,1,-,5697.614258,3476.890625,10,8,255,255,951626624,3318271207,56,44,0,0,5637.972747,138.415703,1421927662,1421927662,75.401889,97.422859,0.052657,0.031311,0.021346,0,1,0,0,0,3,2,1,1,1,1,1,Reconnaissance,1
175.45.176.1,61055,149.171.126.11,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927663,1421927663,0.011,0,0,0,0,0,2,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,34756,149.171.126.11,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927667,1421927667,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1334,149.171.126.18,111,udp,INT,1.00E-06,168,0,254,0,0,0,-,672000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927673,1421927673,0.001,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,41065,149.171.126.14,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927677,1421927677,0.008,0,0,0,0,0,2,0,0,0,1,5,2,3,1,1,1,Reconnaissance,1
175.45.176.1,47162,149.171.126.12,80,tcp,FIN,1.467368,848,354,254,252,2,1,http,4165.280762,1690.100952,10,8,255,255,2127486900,3956740494,85,44,0,0,9889.481287,279.167219,1421927681,1421927683,160.915667,193.385281,0.253724,0.113661,0.140063,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,40657,149.171.126.13,80,tcp,FIN,0.777999,926,268,254,252,2,1,http,8575.84668,2303.344971,10,6,255,255,1288847395,3396690538,93,45,0,0,4393.199278,224.627328,1421927684,1421927685,83.095778,136.504,0.180558,0.095468,0.08509,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,26911,149.171.126.15,111,tcp,FIN,1.086739,564,354,254,252,2,1,-,3739.628662,2282.056885,10,8,255,255,3411478362,897938817,56,44,0,0,7885.048803,196.174625,1421927685,1421927686,120.651,144.882719,0.173412,0.072558,0.100854,0,1,0,0,0,4,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,44381,149.171.126.10,80,tcp,FIN,0.544761,1282,268,254,252,2,1,http,16946.88086,3289.515869,10,6,255,255,2560477079,1214634508,128,45,1,0,3011.273709,139.396953,1421927695,1421927696,58.176889,89.090203,0.157189,0.099303,0.057886,0,1,1,0,0,1,1,1,1,1,1,1,Worms,1
175.45.176.2,44413,149.171.126.16,111,tcp,FIN,0.798566,564,354,254,252,2,1,-,5089.122559,3105.566895,10,8,255,255,3822609346,2862589109,56,44,0,0,6576.103636,143.078141,1421927699,1421927700,88.631556,104.36243,0.124682,0.068024,0.056658,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,23183,149.171.126.12,111,tcp,FIN,0.812695,564,354,254,252,2,1,-,5000.645996,3051.575195,10,8,255,255,1067882221,1152918242,56,44,0,0,5874.310918,152.715219,1421927702,1421927703,90.299444,103.455289,0.142713,0.072782,0.069931,0,1,0,0,0,8,1,1,3,1,1,1,Reconnaissance,1
175.45.176.3,27076,149.171.126.18,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927706,1421927706,0.011,0,0,0,0,0,2,0,0,0,8,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,31645,149.171.126.12,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927707,1421927707,0.008,0,0,0,0,0,2,0,0,0,8,1,1,3,1,1,1,Reconnaissance,1
175.45.176.3,60298,149.171.126.19,111,tcp,FIN,0.799244,564,354,254,252,2,1,-,5084.805176,3102.932373,10,8,255,255,2062707701,3049194384,56,44,0,0,5734.656785,141.565016,1421927709,1421927710,84.512444,101.745,0.144078,0.087025,0.057053,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,18800,149.171.126.15,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927713,1421927713,0.011,0,0,0,0,0,2,0,0,0,1,1,2,2,1,1,2,Reconnaissance,1
175.45.176.1,49280,149.171.126.16,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927720,1421927720,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,64478,149.171.126.18,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927721,1421927721,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,13926,149.171.126.10,111,udp,INT,3.00E-06,168,0,254,0,0,0,-,224000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927733,1421927733,0.003,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,19868,149.171.126.11,111,tcp,FIN,0.644512,564,354,254,252,2,1,-,6305.545898,3847.872559,10,8,255,255,150660572,2423068984,56,44,0,0,5509.075913,139.966547,1421927734,1421927735,70.844,90.42457,0.061813,0.011529,0.050284,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,48528,149.171.126.10,80,tcp,FIN,0.422008,960,354,254,252,2,1,http,16378.83594,5876.665527,10,8,255,255,4180137381,2441665216,96,44,1,0,3058.31678,115.115273,1421927735,1421927735,44.779667,55.436855,0.082616,0.033939,0.048677,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,19087,149.171.126.13,80,tcp,FIN,2.38404,1274,268,254,252,6,1,http,3969.731934,751.665222,14,6,255,255,3775905999,1223450228,91,45,1,0,18828.58855,941.014688,1421927737,1421927739,183.045534,474.796594,0.056272,0.010054,0.046218,0,1,1,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,24227,149.171.126.10,80,tcp,FIN,0.186401,924,268,254,252,2,1,http,35707.96484,9613.682617,10,6,255,255,3209726652,3655351821,92,45,1,0,1026.829832,61.679238,1421927739,1421927739,19.143111,35.797801,0.053101,0.007401,0.0457,0,1,1,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,7934,149.171.126.19,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927749,1421927749,0.011,0,0,0,0,0,2,0,0,0,1,1,2,1,1,1,1,Reconnaissance,1
175.45.176.1,3139,149.171.126.17,111,tcp,FIN,0.68787,564,354,254,252,2,1,-,5908.092773,3605.332275,10,8,255,255,452555105,4211865375,56,44,0,0,5954.62226,139.248359,1421927748,1421927749,75.307556,93.816,0.089154,0.031147,0.058007,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,29354,149.171.126.14,111,udp,INT,5.00E-06,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927756,1421927756,0.005,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,44504,149.171.126.16,111,tcp,FIN,0.832118,564,354,254,252,2,1,-,4883.922852,2980.34668,10,8,255,255,4044649734,1443294014,56,44,0,0,5858.849705,150.631328,1421927766,1421927766,89.396889,110.9,0.084751,0.055807,0.028944,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,36320,149.171.126.14,111,tcp,FIN,0.856638,564,354,254,252,2,1,-,4744.127441,2895.038574,10,8,255,255,1366010963,2199765561,56,44,0,0,6813.523742,170.495969,1421927765,1421927766,93.090222,118.169289,0.059326,0.029442,0.029884,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,18158,149.171.126.16,111,tcp,FIN,0.83574,564,354,254,252,2,1,-,4862.756348,2967.430176,10,8,255,255,333519427,82611587,56,44,0,0,6214.483185,151.574672,1421927768,1421927768,88.222556,112.99043,0.080296,0.044803,0.035493,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,26417,149.171.126.15,111,udp,INT,1.00E-05,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927779,1421927779,0.01,0,0,0,0,0,2,0,0,0,5,1,1,3,1,1,1,Reconnaissance,1
175.45.176.3,17069,149.171.126.17,111,udp,INT,1.10E-05,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927783,1421927783,0.011,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,35334,149.171.126.12,80,tcp,FIN,0.860183,816,354,254,252,2,1,http,6835.754883,2883.107422,10,8,255,255,1833545478,1290747516,82,44,0,0,5924.968061,153.360484,1421927784,1421927785,87.220444,114.047859,0.128295,0.061844,0.066451,0,1,0,0,0,1,1,2,1,1,1,1,Reconnaissance,1
