srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.0,14037,149.171.126.8,22,tcp,FIN,0.019916,12472,12820,31,29,17,17,ssh,4938341,5066881,70,62,255,255,1558718877,1559019672,178,207,0,0,21.757328,25.018347,1424244883,1424244883,0.292882,0.3209,0.00066,0.00054,0.00012,0,0,0,0, ,1,1,2,2,1,1,1,0,0
59.166.0.6,12021,149.171.126.3,45577,tcp,FIN,0.048632,3390,41792,31,29,7,22,-,547787.5,6756374.5,56,58,255,255,1378820760,3524933052,61,721,0,0,56.369912,55.06727,1424246547,1424246547,0.877727,0.826368,0.001653,0.001518,0.000135,0,0,0,0, ,11,6,1,5,1,1,5,0,0
59.166.0.4,64628,149.171.126.8,62832,tcp,FIN,0.056513,5486,94690,31,29,7,42,-,768531.125,13267602,96,98,255,255,1273940614,1282625511,57,966,0,0,0,36.758352,1424242743,1424242743,0.591484,0.577433,0.00061,0.000499,0.000111,0,0,0,0, ,8,1,1,2,1,1,2,0,0
59.166.0.6,24972,149.171.126.6,25,tcp,FIN,0.022238,37244,3380,31,29,18,8,smtp,13140750,1187157.125,52,42,255,255,2879413050,731029142,716,80,0,0,23.479286,0.951064,1424245125,1424245125,0.43804,0.530317,0.000612,0.000491,0.000121,0,0,0,0, ,2,1,3,3,1,1,1,0,0
59.166.0.0,48705,149.171.126.9,80,tcp,FIN,1.007144,1580,10168,31,29,3,5,http,11509.77441,76287.00781,12,18,255,255,2457799737,309174662,132,565,1,3924,9530.205974,7674.844561,1424231638,1424231639,91.523456,59.216588,0.00059,0.00046,0.00013,0,0,1,0, ,1,2,1,6,1,1,1,0,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246156,1424246156,0.008,0,0,0,0,0,2,0,0, ,28,28,14,14,14,14,28,Generic,1
59.166.0.7,24322,149.171.126.5,80,tcp,FIN,1.092121,1684,10168,31,29,3,5,http,11456.60547,70351.17969,14,18,255,255,2366527775,2367480168,120,565,1,3924,8892.004796,7789.397138,1424236109,1424236110,83.983233,64.213824,0.000606,0.000483,0.000123,0,0,4,0, ,3,2,4,5,2,2,2,0,0
59.166.0.2,45491,149.171.126.8,6664,udp,CON,0.001703,528,304,31,29,0,0,-,1860246.625,1071051,4,4,0,0,0,0,132,76,0,0,0.625082,0.289209,1424235658,1424235658,0.446,0.21,0,0,0,0,0,0,0, ,7,5,4,7,1,1,4,0,0
59.166.0.0,48169,149.171.126.4,25,tcp,FIN,0.020527,37424,3380,31,29,18,8,smtp,14305062,1286111,52,42,255,255,541919758,2692499147,720,80,0,0,22.070631,0.822739,1424234090,1424234090,0.411551,0.487854,0.000656,0.000519,0.000137,0,0,0,0, ,1,1,1,6,1,1,1,0,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,4.00E-06,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233709,1424233709,0.004,0,0,0,0,0,2,0,0, ,18,18,18,18,18,18,18,Generic,1
59.166.0.5,8341,149.171.126.4,6881,tcp,FIN,0.018319,1540,1644,31,29,4,4,-,630602.125,678203,16,18,255,255,2294946591,153393427,96,91,0,0,73.094149,2.257971,1424240686,1424240686,1.200733,1.050706,0.000576,0.000455,0.000121,0,0,0,0, ,5,9,7,14,5,1,5,0,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424238281,1424238281,0.007,0,0,0,0,0,0,0,0, ,27,27,13,13,13,13,27,0,0
59.166.0.0,6786,149.171.126.1,22,tcp,FIN,0.005952,3728,5474,31,29,7,7,ssh,4854838.5,7051075,32,24,255,255,2640938161,2641232018,117,228,0,0,12.221422,0.341782,1424232326,1424232326,0.192,0.229391,0.000681,0.000555,0.000126,0,0,0,0, ,1,1,2,1,1,1,2,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,1.00E-06,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231279,1424231279,0.001,0,0,0,0,0,0,0,0, ,35,35,25,25,25,25,35,0,0
59.166.0.8,32412,149.171.126.0,60549,tcp,FIN,0.062348,320,1898,31,29,1,2,ftp-data,34259.31641,213126.3281,6,8,255,255,3084548457,1028537459,53,237,0,0,868.283474,21.33735,1424239507,1424239507,12.4066,8.833857,0.000621,0.000508,0.000113,0,0,0,0, ,2,1,1,1,1,1,1,0,0
175.45.176.1,0,149.171.126.10,0,cftp,INT,9.00E-06,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424237319,1424237319,0.009,0,0,0,0,0,2,0,0, ,3,3,1,2,1,1,4,Exploits,1
59.166.0.7,40344,149.171.126.8,6881,tcp,FIN,1.502161,13142,548216,31,29,21,197,-,69686.27344,2912950,228,438,255,255,1477159976,1481678639,58,1252,0,0,1875.668403,1351.558374,1424236333,1424236334,6.616079,3.436403,0.000564,0.00045,0.000114,0,0,0,0, ,10,8,1,2,1,1,6,0,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424232097,1424232097,0.009,0,0,0,0,0,2,0,0, ,45,45,43,43,43,25,45,Generic,1
59.166.0.6,46686,149.171.126.4,52784,tcp,FIN,0.018384,2766,27852,31,29,7,16,-,1176675.375,11856832,44,46,255,255,2318140515,2348068741,63,605,0,0,0,23.839654,1424245393,1424245393,0.430429,0.396422,0.000666,0.000542,0.000124,0,0,0,0, ,11,1,3,4,1,1,1,0,0
59.166.0.8,15397,149.171.126.9,14095,tcp,FIN,0.408402,4288,3080,31,29,7,7,-,80998.625,58334.67969,28,30,255,255,296531612,490263630,153,103,0,0,804.511559,20.128619,1424244950,1424244950,15.114111,14.065896,0.000607,0.000487,0.00012,0,0,0,0, ,5,3,4,4,1,1,3,0,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238566,1424238566,0.009,0,0,0,0,0,2,0,0, ,43,43,20,21,20,20,43,Generic,1
149.171.126.15,1043,175.45.176.3,53,udp,INT,8.00E-06,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424245145,1424245145,0.008,0,0,0,0,0,0,0,0, ,40,40,23,23,23,23,40,0,0
59.166.0.7,22806,149.171.126.7,64326,tcp,FIN,0.073933,3926,56526,31,29,7,27,-,418432.9063,6026537.5,66,68,255,255,2779237474,630861998,59,831,0,0,67.501499,67.444475,1424242351,1424242351,1.132415,1.086273,0.002396,0.00223,0.000166,0,0,0,0, ,7,6,3,2,1,1,2,0,0
175.45.176.1,0,149.171.126.17,0,unas,INT,9.00E-06,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244446,1424244446,0.009,0,0,0,0,0,2,0,0, ,8,8,4,5,3,3,12,DoS,1
59.166.0.5,59212,149.171.126.9,25,tcp,FIN,0.020256,37466,3276,31,29,18,8,smtp,14512638,1261848.375,52,40,255,255,4023768283,1879423106,721,82,0,0,21.52643,0.968505,1424241527,1424241527,0.390471,0.50359,0.000762,0.000613,0.000149,0,0,0,0, ,1,2,5,2,1,1,2,0,0
175.45.176.0,44600,149.171.126.17,80,tcp,FIN,0.957038,844,268,254,252,2,1,http,6352.935059,1872.44397,10,6,255,255,2136051897,634575667,84,45,0,0,6275.954674,330.669938,1424233452,1424233453,106.231333,178.300203,0.130215,0.065528,0.064687,0,1,0,0, ,1,1,1,1,1,1,1,Reconnaissance,1
149.171.126.15,47439,175.45.176.3,53,udp,INT,4.00E-06,264,0,60,0,0,0,dns,264000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424247273,1424247273,0.004,0,0,0,0,0,0,0,0, ,22,22,22,22,22,22,22,0,0
175.45.176.2,31969,149.171.126.11,179,tcp,FIN,0.975026,3678,354,254,252,3,1,-,27666.95508,2543.521973,12,8,255,255,1879408556,3423531777,307,44,0,0,5686.895399,203.722453,1424234483,1424234484,83.39882,126.15543,0.152441,0.09193,0.060511,0,1,0,0, ,11,11,6,6,6,1,10,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,2.00E-06,264,0,60,0,0,0,dns,528000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233141,1424233141,0.002,0,0,0,0,0,0,0,0, ,23,23,23,23,23,23,23,0,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,8.00E-06,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424237390,1424237390,0.008,0,0,0,0,0,0,0,0, ,14,14,14,14,14,14,14,0,0
59.166.0.9,23137,149.171.126.4,80,tcp,FIN,1.245924,1684,10168,31,29,3,5,http,10042.3457,61666.68359,14,18,255,255,150754351,2330754075,120,565,1,3924,8957.733924,7842.530281,1424247515,1424247517,95.813925,73.258647,0.000651,0.000523,0.000128,0,0,1,0, ,2,1,1,3,1,1,1,0,0
59.166.0.1,16811,149.171.126.2,80,tcp,FIN,0.003889,1044,824,31,29,2,2,http,1880174.875,1526356.375,8,10,255,255,631126891,632119049,131,82,1,83,32.835642,0.692049,1424241031,1424241031,0.505571,0.378667,0.0006,0.000476,0.000124,0,0,1,0, ,1,2,3,9,1,1,2,0,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424246323,1424246323,0.007,0,0,0,0,0,0,0,0, ,37,37,22,22,22,22,37,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,3.00E-06,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231886,1424231886,0.003,0,0,0,0,0,0,0,0, ,35,35,35,35,35,19,35,0,0
175.45.176.0,65471,149.171.126.16,179,tcp,FIN,1.356016,932,354,254,252,2,1,-,4949.793945,1828.886963,10,8,255,255,554222860,1950693947,93,44,0,0,8482.25022,331.498688,1424242261,1424242262,148.538667,184.361578,0.205391,0.065484,0.139907,0,1,0,0, ,8,14,5,5,2,2,8,0,0
59.166.0.2,53441,149.171.126.0,53,udp,CON,0.00106,130,162,31,29,0,0,dns,490566.0313,611320.75,2,2,0,0,0,0,65,81,0,0,0,0,1424237574,1424237574,0.01,0.007,0,0,0,0,0,0,0, ,2,2,4,3,2,1,2,0,0
59.166.0.1,7526,149.171.126.3,5971,tcp,FIN,0.867506,4888,3080,31,29,7,7,-,43471.74219,27462.63281,28,30,255,255,283547530,2934043209,175,103,0,0,2170.295894,58.959008,1424249768,1424249769,32.116,29.896311,0.000662,0.000507,0.000155,0,0,0,0, ,7,7,4,1,1,1,3,0,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424244947,1424244947,0.009,0,0,0,0,0,2,0,0, ,35,35,22,22,22,22,35,Generic,1
175.45.176.1,0,149.171.126.17,0,dgp,INT,5.00E-06,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244391,1424244391,0.005,0,0,0,0,0,2,0,0, ,12,12,6,6,3,3,17,Reconnaissance,1
59.166.0.5,6098,149.171.126.3,53,udp,CON,0.00113,130,162,31,29,0,0,dns,460177,573451.3125,2,2,0,0,0,0,65,81,0,0,0,0,1424248767,1424248767,0.009,0.006,0,0,0,0,0,0,0, ,2,3,6,4,1,1,2,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424237572,1424237572,0.009,0,0,0,0,0,2,0,0, ,44,44,29,29,29,19,44,Generic,1
59.166.0.3,20013,149.171.126.5,53,udp,CON,0.001437,146,178,31,29,0,0,dns,406402.2188,495476.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424234682,1424234682,0.003,0.005,0,0,0,0,0,0,0, ,5,1,4,9,3,1,3,0,0
59.166.0.2,35065,149.171.126.2,9783,tcp,FIN,0.266245,4862,79236,31,29,7,36,-,144378.2969,2353171,84,86,255,255,121843239,211548991,58,921,0,0,179.403353,177.137435,1424238997,1424238997,3.242537,3.125388,0.000724,0.000584,0.00014,0,0,0,0, ,5,3,3,7,1,1,2,0,0
59.166.0.2,3459,149.171.126.0,80,tcp,FIN,1.157023,1684,10168,31,29,3,5,http,10813.95996,66404.90625,14,18,255,255,379291494,380216774,120,565,1,3924,8835.243108,7735.991547,1424239534,1424239535,88.974692,68.033235,0.00058,0.000455,0.000125,0,0,1,0, ,3,1,2,5,1,1,2,0,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424238859,1424238859,0.007,0,0,0,0,0,0,0,0, ,7,7,7,7,7,7,7,0,0
59.166.0.5,53530,149.171.126.6,26943,tcp,FIN,0.04702,320,1886,31,29,1,2,ftp-data,45427.47656,280901.75,6,8,255,255,3477305248,4004736299,53,236,0,0,650.45873,15.661486,1424243395,1424243395,9.3382,6.638714,0.000682,0.000545,0.000137,0,0,0,0, ,3,3,4,2,1,1,4,0,0
59.166.0.2,32560,149.171.126.0,22,tcp,FIN,0.008701,3728,5474,31,29,7,7,ssh,3320997.5,4823353.5,32,24,255,255,1304031884,1304313038,117,228,0,0,18.433702,0.448792,1424241121,1424241121,0.290033,0.349783,0.000674,0.000531,0.000143,0,0,0,0, ,1,2,2,1,1,1,1,0,0
59.166.0.2,7687,149.171.126.4,6881,tcp,FIN,0.017981,1540,1644,31,29,4,4,-,642455.9375,690951.5625,16,18,255,255,1490917598,3644414770,96,91,0,0,71.761539,2.263885,1424245910,1424245911,1.177467,1.094688,0.000575,0.000461,0.000114,0,0,0,0, ,7,6,8,8,6,1,6,0,0
175.45.176.3,63171,149.171.126.11,80,tcp,FIN,0.392857,830,1078,62,252,2,2,http,15211.64258,19223.28125,10,8,255,255,4263993479,2371499893,83,135,1,132,2239.467419,67.908648,1424240105,1424240105,43.650778,47.195,0.108729,0.045739,0.06299,0,1,1,0, ,3,3,1,1,1,1,3,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,1.10E-05,264,0,60,0,0,0,dns,96000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424233714,1424233714,0.011,0,0,0,0,0,0,0,0, ,29,29,25,25,25,25,29,0,0
59.166.0.8,2523,149.171.126.3,143,tcp,FIN,0.819761,7812,15964,31,29,30,32,-,75612.28125,154562.125,122,126,255,255,3980952379,1836540152,64,127,0,0,436.11404,439.641167,1424239816,1424239817,6.772066,6.554248,0.000592,0.000478,0.000114,0,0,0,0, ,6,4,7,2,1,1,1,0,0
59.166.0.4,31292,149.171.126.5,24843,tcp,FIN,0.076995,4238,60892,31,29,7,30,-,434313.9063,6241444,72,74,255,255,2816271640,2820762519,59,823,0,0,71.412416,72.094486,1424247545,1424247545,1.079887,1.060833,0.000769,0.000606,0.000163,0,0,0,0, ,2,3,3,3,1,1,2,0,0
59.166.0.7,47473,149.171.126.5,55550,udp,CON,0.001529,528,304,31,29,0,0,-,2071942.5,1192936.5,4,4,0,0,0,0,132,76,0,0,0.541879,0.257151,1424234019,1424234019,0.386667,0.185333,0,0,0,0,0,0,0, ,7,5,4,5,1,1,3,0,0
59.166.0.2,34443,149.171.126.7,80,tcp,FIN,3.020885,18578,1087890,31,29,2,370,http,49058.47266,2877122.5,348,746,255,255,773993453,2932219768,53,1458,1,524288,507.77365,309.594346,1424237280,1424237283,8.70483,4.054254,0.000573,0.000463,0.00011,0,0,1,0, ,2,2,3,1,1,1,1,0,0
59.166.0.5,2747,149.171.126.7,3097,tcp,FIN,0.014862,2542,22128,31,29,7,14,-,1334409.875,11628045,40,42,255,255,3463052860,3463333054,64,527,0,0,22.615848,22.507403,1424249754,1424249754,0.382947,0.348488,0.000743,0.000565,0.000178,0,0,0,0, ,7,9,2,3,1,1,2,0,0
59.166.0.9,29309,149.171.126.7,3062,tcp,FIN,0.002816,320,1900,31,29,1,2,ftp-data,758522.75,4724432,6,8,255,255,2191617352,45793427,53,238,0,0,27.645177,0.549945,1424248342,1424248342,0.5016,0.328286,0.000657,0.000515,0.000142,0,0,0,0, ,3,6,5,5,1,1,4,0,0
59.166.0.5,20976,149.171.126.5,19093,udp,CON,0.001595,520,304,31,29,0,0,-,1956112.75,1143573.625,4,4,0,0,0,0,130,76,0,0,0.569928,0.281193,1424235838,1424235838,0.407,0.202333,0,0,0,0,0,0,0, ,4,5,6,4,1,1,3,0,0
59.166.0.7,50851,149.171.126.2,13531,tcp,FIN,0.021589,424,8824,31,29,1,4,ftp-data,137477.4219,2997452.5,8,12,255,255,3596088646,3603216305,53,735,0,0,220.597919,172.669455,1424240391,1424240391,3.033571,1.916455,0.000646,0.000504,0.000142,0,0,0,0, ,1,1,2,3,1,1,1,0,0
10.40.85.1,0,10.40.85.30,0,arp,CON,44.070614,56,92,0,0,0,0,-,5.082752,8.350235,2,2,0,0,0,0,28,46,0,0,0,9.38834,1424236016,1424236060,44070.444,44070.46,0,0,0,0,0,0,0, ,1,1,1,1,1,1,1,0,0
59.166.0.3,37433,149.171.126.7,13915,tcp,FIN,0.013905,2766,25742,31,29,7,16,-,1555699.375,14488601,44,46,255,255,2331292096,2327987867,63,560,0,0,18.916087,17.622825,1424241159,1424241159,0.32369,0.295222,0.000744,0.000611,0.000133,0,0,0,0, ,8,4,1,6,1,1,2,0,0
59.166.0.0,53571,149.171.126.9,50278,udp,CON,0.001572,544,304,31,29,0,0,-,2076335.875,1160305.375,4,4,0,0,0,0,136,76,0,0,0.562386,0.266582,1424249536,1424249536,0.401667,0.192,0,0,0,0,0,0,0, ,9,11,2,3,1,1,4,0,0
59.166.0.5,25424,149.171.126.3,53,udp,CON,0.001061,130,162,31,29,0,0,dns,490103.6563,610744.5625,2,2,0,0,0,0,65,81,0,0,0,0,1424238643,1424238643,0.009,0.005,0,0,0,0,0,0,0, ,1,1,1,1,1,1,1,0,0
59.166.0.8,27954,149.171.126.5,27313,tcp,FIN,0.025912,3390,41228,31,29,7,22,-,1028095.125,12509417,56,58,255,255,4196393216,2051300894,61,711,0,0,28.450857,28.467301,1424245385,1424245385,0.473741,0.444246,0.000722,0.000582,0.00014,0,0,0,0, ,4,6,4,5,1,1,2,0,0
59.166.0.9,34622,149.171.126.4,57588,tcp,FIN,0.069884,8928,424,31,29,4,1,ftp-data,949115.625,42470.37891,14,8,255,255,3933910542,3212620408,638,53,0,0,586.177242,24.122881,1424249944,1424249944,5.375692,9.896714,0.000609,0.000484,0.000125,0,0,0,0, ,4,3,5,6,1,1,5,0,0
59.166.0.7,51354,149.171.126.9,7224,tcp,FIN,0.003725,320,1866,31,29,1,2,ftp-data,573422.8125,3507114.25,6,8,255,255,1794797365,3943774298,53,233,0,0,39.314201,0.829986,1424244025,1424244025,0.6808,0.456714,0.000698,0.000525,0.000173,0,0,0,0, ,3,3,7,5,1,1,4,0,0
59.166.0.5,34657,149.171.126.6,30913,tcp,FIN,0.070444,320,1918,31,29,1,2,ftp-data,30321.95703,190676.2813,6,8,255,255,2258449809,2661613857,53,240,0,0,983.140027,24.1469,1424243096,1424243096,14.0266,9.996,0.000596,0.000468,0.000128,0,0,0,0, ,3,9,5,2,1,1,5,0,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,2.00E-06,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233650,1424233650,0.002,0,0,0,0,0,2,0,0, ,23,23,23,23,23,7,23,Generic,1
59.166.0.7,1453,149.171.126.4,53638,tcp,FIN,0.033745,2542,21874,31,29,7,14,-,587701.9375,5062439,40,42,255,255,152076158,2323863120,64,521,0,0,54.466018,53.838586,1424241785,1424241785,0.855718,0.7649,0.003255,0.00314,0.000115,0,0,0,0, ,13,5,5,3,1,1,2,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,5.00E-06,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424239297,1424239297,0.005,0,0,0,0,0,2,0,0, ,38,38,14,15,14,14,38,Generic,1
59.166.0.3,50555,149.171.126.0,53,udp,CON,0.001058,132,164,31,29,0,0,dns,499054.8125,620037.8125,2,2,0,0,0,0,66,82,0,0,0,0,1424236674,1424236674,0.011,0.007,0,0,0,0,0,0,0, ,4,2,5,12,3,2,2,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,2.00E-06,264,0,60,0,0,0,dns,528000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424232058,1424232058,0.002,0,0,0,0,0,0,0,0, ,49,49,49,49,49,25,49,0,0
59.166.0.6,1637,149.171.126.4,143,tcp,FIN,0.769808,7794,15032,31,29,30,32,-,80342.10938,154978.9063,122,126,255,255,3319220279,3324431272,64,119,0,0,426.62602,422.613899,1424249285,1424249286,6.359174,6.154224,0.00066,0.000523,0.000137,0,0,0,0, ,10,5,2,2,1,1,5,0,0
59.166.0.4,24439,149.171.126.0,23222,tcp,FIN,0.594407,4696,3080,31,29,7,7,-,60954.86719,40080.28125,28,30,255,255,2097109523,97168899,168,103,0,0,1414.689931,37.873828,1424241796,1424241796,22.003371,20.478449,0.000652,0.000529,0.000123,0,0,0,0, ,10,9,4,3,1,1,3,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231956,1424231956,0.007,0,0,0,0,0,0,0,0, ,28,28,2,2,2,1,28,0,0
59.166.0.0,9552,149.171.126.1,53,udp,CON,0.001032,146,178,31,29,0,0,dns,565891.5,689922.5,2,2,0,0,0,0,73,89,0,0,0,0,1424246730,1424246730,0.009,0.002,0,0,0,0,0,0,0, ,5,3,2,4,1,1,3,0,0
59.166.0.5,1899,149.171.126.5,62697,tcp,FIN,0.237295,8928,320,31,29,4,1,ftp-data,279517.0625,9001.454102,14,6,255,255,2076312130,1038188903,638,53,0,0,1626.953549,68.694688,1424237245,1424237245,18.253461,47.322199,0.001492,0.000563,0.000929,0,0,0,0, ,5,3,5,10,1,1,6,0,0
