srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,19,19,19,19,19,19,19,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,19,19,19,19,19,19,19,0,0
59.166.0.1,1731,149.171.126.3,5190,tcp,FIN,0.010614,2158,2464,31,29,6,6,-,1559449.75,1780290.125,24,24,255,255,1878377031,1878674666,90,103,0,0,33.459591,0.676836,1424231129,1424231129,0.446435,0.437739,0.000656,0.000539,0.000117,0,0,0,0, ,6,1,2,5,1,1,1,0,0
59.166.0.3,59673,149.171.126.0,25,tcp,FIN,0.518825,37462,3380,31,29,18,8,smtp,566541.6875,50884.21094,52,42,255,255,3907964478,3951532475,720,80,0,0,786.172882,25.590248,1424231129,1424231129,10.166373,12.641927,0.000629,0.000501,0.000128,0,0,0,0, ,3,2,3,4,2,1,2,0,0
59.166.0.6,62669,149.171.126.9,53,udp,CON,0.000974,132,164,31,29,0,0,dns,542094.4375,673511.25,2,2,0,0,0,0,66,82,0,0,0,0,1424231129,1424231129,0.001,0.004,0,0,0,0,0,0,0, ,1,5,1,1,1,1,1,0,0
59.166.0.7,50879,149.171.126.7,44555,tcp,FIN,0.540154,424,8824,31,29,1,4,ftp-data,5494.729492,119802.875,8,12,255,255,3243767183,1746345888,53,735,0,0,4561.40283,3594.033008,1424231129,1424231129,77.116855,49.056183,0.00068,0.000533,0.000147,0,0,0,0, ,5,2,1,1,1,1,3,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,5,5,5,5,5,5,5,0,0
175.45.176.1,63380,149.171.126.10,59590,tcp,FIN,3.461669,344,258,254,60,1,1,-,695.618225,496.870148,8,6,255,255,1102344853,2466114990,43,43,0,0,31454.33259,762.924688,1424231125,1424231129,468.099161,480.964406,2.547916,1.056838,1.491078,0,0,0,0, ,2,2,1,1,1,1,2,0,0
59.166.0.4,56020,149.171.126.4,53,udp,CON,0.000972,146,178,31,29,0,0,dns,600823.0625,732510.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424231129,1424231129,0.007,0.007,0,0,0,0,0,0,0, ,3,1,1,2,1,1,1,0,0
175.45.176.0,6665,149.171.126.15,1723,tcp,FIN,0.608606,756,268,254,252,2,1,-,8951.604492,2944.433838,10,6,255,255,4119696197,3620896196,76,45,0,0,3434.003104,158.101047,1424231128,1424231129,65.417111,105.514797,0.174179,0.081023,0.093156,0,1,0,0, ,7,4,1,1,1,1,4,0,0
59.166.0.4,60696,149.171.126.3,80,tcp,FIN,1.024202,1684,10168,31,29,3,5,http,12216.33984,75016.45313,14,18,255,255,3063765761,919289473,120,565,1,3924,8771.47653,7684.246597,1424231127,1424231129,78.756849,60.186235,0.001156,0.001032,0.000124,0,0,1,0, ,3,1,1,2,1,1,1,0,0
59.166.0.3,19257,149.171.126.0,53,udp,CON,0.000974,146,178,31,29,0,0,dns,599589.3125,731006.125,2,2,0,0,0,0,73,89,0,0,0,0,1424231129,1424231129,0.006,0.005,0,0,0,0,0,0,0, ,2,1,1,1,1,1,1,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,5,5,5,5,5,5,5,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,5,5,5,5,5,5,5,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,5,5,5,5,5,5,5,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,5.00E-06,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424231129,1424231129,0.005,0,0,0,0,0,0,0,0, ,5,5,5,5,5,5,5,0,0
59.166.0.1,23097,149.171.126.5,57704,tcp,FIN,1.118025,320,1896,31,29,1,2,ftp-data,1910.511963,11870.93359,6,8,255,255,2947962066,1566967428,53,237,0,0,15796.74185,390.07225,1424231129,1424231130,223.5426,159.651422,0.000592,0.000462,0.00013,0,0,0,0, ,3,3,3,2,1,1,4,0,0
59.166.0.2,10875,149.171.126.2,57704,tcp,FIN,0.293501,320,1896,31,29,1,2,ftp-data,7277.658691,45219.60938,6,8,255,255,2527962398,4150918403,53,237,0,0,4137.172202,102.192234,1424231129,1424231130,58.6376,41.86357,0.000604,0.000453,0.000151,0,0,0,0, ,3,6,4,2,1,1,7,0,0
59.166.0.5,4652,149.171.126.9,53,udp,CON,0.00099,146,178,31,29,0,0,dns,589899,719191.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424231130,1424231130,0.002,0.003,0,0,0,0,0,0,0, ,1,5,1,1,1,1,1,0,0
59.166.0.6,25070,149.171.126.3,22833,tcp,FIN,0.148034,4550,68342,31,29,7,33,-,242755.0313,3647162,78,80,255,255,4203763096,4204020072,58,854,0,0,107.423412,102.32911,1424231129,1424231130,1.918065,1.866949,0.000666,0.000542,0.000124,0,0,0,0, ,5,4,2,4,1,1,1,0,0
59.166.0.6,41398,149.171.126.4,80,tcp,FIN,1.009948,1684,10168,31,29,3,5,http,12388.75684,76075.20313,14,18,255,255,3727959929,3724756540,120,565,1,3924,8766.525178,7675.527649,1424231129,1424231130,77.660079,59.378824,0.000725,0.000503,0.000222,0,0,1,0, ,1,1,1,4,1,1,1,0,0
59.166.0.2,3805,149.171.126.5,5190,tcp,FIN,0.013003,2158,2464,31,29,6,6,-,1272937,1453203.125,24,24,255,255,270893685,2416595759,90,103,0,0,56.361147,1.475968,1424231130,1424231130,0.549478,0.540391,0.000686,0.000567,0.000119,0,0,0,0, ,7,3,3,2,1,1,1,0,0
59.166.0.7,53676,149.171.126.7,27709,tcp,FIN,0.426477,8928,320,31,29,4,1,ftp-data,155525.3906,5008.476562,14,6,255,255,3243767943,75197157,638,53,0,0,2629.886822,104.779109,1424231130,1424231130,32.805923,85.178,0.000562,0.000449,0.000113,0,0,0,0, ,5,2,3,6,1,1,3,0,0
59.166.0.7,9630,149.171.126.1,111,udp,CON,0.004592,568,312,31,29,0,0,-,742160.25,407665.5,4,4,0,0,0,0,142,78,0,0,1.677494,1.450512,1424231130,1424231130,1.191667,1.029667,0,0,0,0,0,0,0, ,5,7,4,6,1,1,3,0,0
59.166.0.4,8102,149.171.126.0,56109,udp,CON,0.001525,544,304,31,29,0,0,-,2140328,1196065.625,4,4,0,0,0,0,136,76,0,0,0.54023,0.255973,1424231130,1424231130,0.385,0.184,0,0,0,0,0,0,0, ,7,5,4,5,1,1,6,0,0
59.166.0.3,62401,149.171.126.2,21,tcp,FIN,3.902746,2934,3742,31,29,11,15,ftp,5899.436035,7529.057617,52,54,255,255,4075444655,1971216073,56,69,0,0,5055.507242,158.771984,1424231126,1424231130,76.518234,73.62768,0.00059,0.000476,0.000114,0,0,0,1,1,1,3,4,1,1,1,2,0,0
59.166.0.6,29278,149.171.126.1,5190,tcp,FIN,0.006374,2158,2464,31,29,6,6,-,2596799.5,2964543.5,24,24,255,255,2236278531,2236581929,90,103,0,0,16.736965,0.371738,1424231130,1424231130,0.272909,0.251739,0.000708,0.000575,0.000133,0,0,0,0, ,5,7,4,4,1,1,1,0,0
59.166.0.7,11123,149.171.126.1,45182,udp,CON,0.001671,528,304,31,29,0,0,-,1895870.75,1091561.875,4,4,0,0,0,0,132,76,0,0,0.606698,0.270352,1424231130,1424231130,0.432,0.196667,0,0,0,0,0,0,0, ,5,7,4,6,1,1,3,0,0
59.166.0.7,51474,149.171.126.6,53,udp,CON,0.001049,146,178,31,29,0,0,dns,556720.6875,678741.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424231130,1424231130,0.009,0.001,0,0,0,0,0,0,0, ,2,4,4,6,1,1,1,0,0
59.166.0.8,32828,149.171.126.5,5190,tcp,FIN,0.00632,2158,2464,31,29,6,6,-,2618987.25,2989873.25,24,24,255,255,150893190,2300777149,90,103,0,0,16.081369,0.319307,1424231130,1424231130,0.258957,0.227304,0.001206,0.001084,0.000122,0,0,0,0, ,4,3,3,4,2,1,1,0,0
59.166.0.8,39162,149.171.126.7,5190,tcp,FIN,0.007196,1920,4312,31,29,6,6,-,2037798.875,4594775,22,24,255,255,2596280154,451180715,87,180,0,0,22.808942,17.216477,1424231130,1424231130,0.326619,0.288913,0.000668,0.000542,0.000126,0,0,0,0, ,4,3,3,4,2,1,1,0,0
59.166.0.8,43754,149.171.126.6,9412,tcp,FIN,0.060883,4550,68342,31,29,7,33,-,590246.875,8867894,78,80,255,255,390892549,391205192,58,854,0,0,53.636334,53.565414,1424231130,1424231130,0.786636,0.763544,0.000667,0.000554,0.000113,0,0,0,0, ,4,5,4,4,1,1,2,0,0
59.166.0.1,11265,149.171.126.3,53,udp,CON,0.001009,146,178,31,29,0,0,dns,578790.875,705649.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424231130,1424231130,0.006,0.006,0,0,0,0,0,0,0, ,3,2,2,2,1,1,1,0,0
59.166.0.4,5615,149.171.126.0,111,udp,CON,0.004319,568,312,31,29,0,0,-,789071.5625,433433.6563,4,4,0,0,0,0,142,78,0,0,1.557521,1.347745,1424231130,1424231130,1.103333,0.956,0,0,0,0,0,0,0, ,7,5,4,5,1,1,6,0,0
59.166.0.4,9581,149.171.126.0,45796,tcp,FIN,0.374093,4688,3080,31,29,7,7,-,96681.84375,63684.69922,28,30,255,255,210902823,214168269,167,103,0,0,798.626856,19.3659,1424231130,1424231130,13.814963,12.881759,0.000645,0.000521,0.000124,0,0,0,0, ,7,5,4,5,1,1,6,0,0
59.166.0.6,26589,149.171.126.6,60505,tcp,FIN,0.067813,2958,33060,31,29,7,18,-,341763.375,3822158,48,50,255,255,4203766173,2149613883,62,661,0,0,90.068786,81.408286,1424231130,1424231130,1.466717,1.37449,0.000575,0.000457,0.000118,0,0,0,0, ,5,5,4,4,1,1,1,0,0
59.166.0.8,45359,149.171.126.6,43414,tcp,FIN,0.029957,2958,33060,31,29,7,18,-,773642.1875,8652135,48,50,255,255,2540476130,427743500,62,661,0,0,0,40.639671,1424231130,1424231130,0.630298,0.627596,0.000574,0.000457,0.000117,0,0,0,0, ,4,5,4,4,1,1,2,0,0
59.166.0.7,29895,149.171.126.7,21,tcp,FIN,2.042737,2934,3742,31,29,11,15,ftp,11271.15234,14384.62207,52,54,255,255,1098378866,3590934182,56,69,0,0,3012.959456,95.575992,1424231128,1424231130,40.047647,38.533094,0.0006,0.000478,0.000122,0,0,0,1,1,2,1,3,6,1,1,3,0,0
59.166.0.4,17902,149.171.126.0,80,tcp,FIN,2.401827,19202,1087890,31,29,2,370,http,63781.44531,3618685.25,360,746,255,255,2823765880,2854035466,53,1458,1,524288,418.080313,252.44313,1424231127,1424231130,6.689484,3.223246,0.000614,0.0005,0.000114,0,0,1,0, ,3,2,4,5,1,1,6,0,0
59.166.0.9,61239,149.171.126.2,80,tcp,FIN,1.02686,1580,10168,31,29,3,5,http,11288.7832,74822.27344,12,18,255,255,1998380381,4144754900,132,565,1,3924,9542.702335,7684.152785,1424231129,1424231130,93.31918,60.374176,0.000622,0.000497,0.000125,0,0,1,0, ,1,3,4,1,1,1,1,0,0
59.166.0.4,57597,149.171.126.1,25,tcp,FIN,0.55478,37462,3380,31,29,18,8,smtp,529824.4375,47586.42969,52,42,255,255,4267960059,2123562531,720,80,0,0,825.657035,26.176279,1424231129,1424231130,10.871098,13.519854,0.000577,0.000465,0.000112,0,0,0,0, ,2,1,4,5,1,1,4,0,0
59.166.0.7,21365,149.171.126.2,6881,tcp,FIN,6.204717,13870,548216,31,29,21,197,-,17809.67578,705224.75,242,438,255,255,545869374,572574284,57,1252,0,0,9274.588911,6890.423725,1424231123,1424231130,25.851688,14.197254,0.000648,0.000507,0.000141,0,0,0,0, ,5,6,4,6,1,1,6,0,0
59.166.0.0,24122,149.171.126.2,11930,tcp,FIN,0.040957,3926,51770,31,29,7,27,-,755328.75,9963425,66,68,255,255,810895848,811179986,59,761,0,0,37.467252,37.107179,1424231131,1424231131,0.625369,0.602612,0.00072,0.000575,0.000145,0,0,0,0, ,3,6,4,2,1,1,1,0,0
59.166.0.0,54362,149.171.126.9,58882,tcp,FIN,0.056867,4118,57836,31,29,7,28,-,571157.25,8020117,70,70,255,255,810902013,2985394040,59,826,0,0,46.834294,1.238063,1424231131,1424231131,0.819449,0.816942,0.000605,0.000494,0.000111,0,0,0,0, ,3,2,3,2,1,1,1,0,0
59.166.0.2,25765,149.171.126.6,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424231131,1424231131,0.009,0.008,0,0,0,0,0,0,0, ,2,4,2,5,2,1,1,0,0
59.166.0.4,58201,149.171.126.9,53,udp,CON,0.001004,146,178,31,29,0,0,dns,581673.3125,709163.375,2,2,0,0,0,0,73,89,0,0,0,0,1424231131,1424231131,0.009,0.007,0,0,0,0,0,0,0, ,3,5,3,4,2,1,2,0,0
175.45.176.0,57801,149.171.126.12,179,tcp,FIN,0.925321,534,354,254,252,2,1,-,4158.557129,2680.151123,10,8,255,255,3882639401,791748021,53,44,0,0,5229.317397,224.905484,1424231130,1424231131,98.802444,115.692,0.206443,0.115468,0.090975,0,1,0,0, ,7,4,1,2,1,1,3,0,0
59.166.0.2,11736,149.171.126.2,44555,tcp,FIN,0.821022,424,8824,31,29,1,4,ftp-data,3615.006836,78818.84375,8,12,255,255,2527963247,211747062,53,735,0,0,7176.465104,5712.537299,1424231130,1424231131,117.243576,74.592999,0.000614,0.000493,0.000121,0,0,0,0, ,3,6,4,5,1,1,7,0,0
59.166.0.1,22222,149.171.126.5,21,tcp,FIN,3.693778,2934,3742,31,29,11,15,ftp,6233.18457,7954.999023,52,54,255,255,798380148,3244178357,56,69,0,0,5920.911889,159.396766,1424231128,1424231131,73.869038,69.685359,0.000562,0.000451,0.000111,0,0,0,1,1,1,1,3,4,1,1,4,0,0
59.166.0.7,12090,149.171.126.1,10932,tcp,FIN,0.388986,4848,3080,31,29,7,7,-,96147.42188,61246.42188,28,30,255,255,2656283128,515098611,173,103,0,0,807.35207,20.594721,1424231130,1424231131,14.395037,13.335,0.002451,0.002268,0.000183,0,0,0,0, ,5,7,2,2,1,1,3,0,0
59.166.0.2,15313,149.171.126.0,5190,tcp,FIN,0.007176,2158,2464,31,29,6,6,-,2306577.5,2633221.75,24,24,255,255,2836279352,691115950,90,103,0,0,20.522828,0.371622,1424231131,1424231131,0.307091,0.290174,0.000629,0.000499,0.00013,0,0,0,0, ,7,5,3,5,1,1,2,0,0
59.166.0.4,35613,149.171.126.6,53,udp,CON,0.000961,146,178,31,29,0,0,dns,607700.3125,740894.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424231131,1424231131,0.009,0.002,0,0,0,0,0,0,0, ,3,4,2,4,2,1,1,0,0
59.166.0.2,1244,149.171.126.3,53,udp,CON,0.003349,146,178,31,29,0,0,dns,174380.4219,212600.7813,2,2,0,0,0,0,73,89,0,0,0,0,1424231131,1424231131,0.007,0.001,0,0,0,0,0,0,0, ,2,2,1,5,2,1,2,0,0
59.166.0.4,23302,149.171.126.1,5190,tcp,FIN,0.347005,2158,2464,31,29,6,6,-,47699.59766,54454.54688,24,24,255,255,3076279786,3080735591,90,103,0,0,0,24.906631,1424231131,1424231131,15.072305,15.064044,0.000652,0.000528,0.000124,0,0,0,0, ,7,7,2,4,2,1,4,0,0
59.166.0.5,42033,149.171.126.0,25,tcp,FIN,0.819003,37462,3380,31,29,18,8,smtp,358894.9063,32234.31445,52,42,255,255,2476282349,2559087557,720,80,0,0,1318.79039,42.370047,1424231130,1424231131,16.052215,19.921854,0.002396,0.0022,0.000196,0,0,0,0, ,1,3,3,1,1,1,1,0,0
175.45.176.0,29871,149.171.126.15,1723,tcp,FIN,0.771168,756,354,254,252,2,1,-,7064.608398,3215.901123,10,8,255,255,33351807,3512931384,76,44,0,0,4824.269057,132.203937,1424231130,1424231131,79.871778,96.992,0.128356,0.092218,0.036138,0,1,0,0, ,7,4,1,2,1,1,4,0,0
59.166.0.1,12767,149.171.126.2,80,tcp,FIN,1.005957,1580,10168,31,29,3,5,http,11523.35547,76377.02344,12,18,255,255,570895287,2721469646,132,565,1,3924,9528.962324,0,1424231130,1424231131,91.419729,59.142944,0.000665,0.000521,0.000144,0,0,1,0, ,1,3,4,4,1,1,1,0,0
59.166.0.1,60705,149.171.126.5,27709,tcp,FIN,0.267842,8928,320,31,29,4,1,ftp-data,247638.5313,7974.851074,14,6,255,255,2947963853,764190928,638,53,0,0,1818.569178,76.724367,1424231131,1424231131,20.60323,53.437602,0.000649,0.000528,0.000121,0,0,0,0, ,3,3,3,4,1,1,4,0,0
59.166.0.2,12521,149.171.126.2,27709,tcp,FIN,0.337408,8928,320,31,29,4,1,ftp-data,196580.9844,6330.614258,14,6,255,255,378383258,3060721485,638,53,0,0,2078.771187,82.621844,1424231131,1424231131,25.954462,67.337203,0.000652,0.000489,0.000163,0,0,0,0, ,3,6,4,5,1,1,7,0,0
59.166.0.7,31684,149.171.126.0,25,tcp,FIN,0.929837,37462,3380,31,29,18,8,smtp,316115.625,28392.07422,52,42,255,255,2180478392,2206038313,720,80,0,0,1620.884744,52.745121,1424231130,1424231131,18.225156,22.667805,0.000575,0.000456,0.000119,0,0,0,0, ,1,3,3,2,1,1,1,0,0
59.166.0.1,23978,149.171.126.5,44555,tcp,FIN,0.796054,424,8824,31,29,1,4,ftp-data,3728.390137,81290.96875,8,12,255,255,2947962930,164126206,53,735,0,0,6721.679792,5328.453087,1424231130,1424231131,113.674433,72.319999,0.000673,0.000531,0.000142,0,0,0,0, ,3,3,3,4,1,1,4,0,0
59.166.0.4,59884,149.171.126.9,5190,tcp,FIN,0.271074,2158,2464,31,29,6,6,-,61060.81641,69707.90625,24,24,255,255,870893906,3017161471,90,103,0,0,943.067626,26.726582,1424231131,1424231131,12.305091,11.760869,0.000699,0.000567,0.000132,0,0,0,0, ,7,2,3,4,2,1,2,0,0
59.166.0.2,40965,149.171.126.3,45776,tcp,FIN,0.052906,4014,57836,31,29,7,28,-,598041.8125,8620572,68,70,255,255,1410901441,1435225451,59,826,0,0,50.774735,49.718373,1424231132,1424231132,0.78297,0.759246,0.000625,0.000513,0.000112,0,0,0,0, ,7,4,2,6,1,1,2,0,0
59.166.0.3,3136,149.171.126.2,53,udp,CON,0.000996,146,178,31,29,0,0,dns,586345.375,714859.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424231132,1424231132,0.009,0.001,0,0,0,0,0,0,0, ,2,1,9,2,1,1,2,0,0
59.166.0.6,41703,149.171.126.7,11072,tcp,FIN,0.091642,4030,51770,31,29,7,27,-,346653.2813,4452893,68,68,255,255,1650893280,3796561149,59,761,0,0,87.765202,2.399637,1424231132,1424231132,1.362866,1.380455,0.000645,0.000525,0.00012,0,0,0,0, ,5,3,2,2,1,1,1,0,0
59.166.0.1,29852,149.171.126.1,5190,tcp,FIN,0.223335,2158,2568,31,29,6,6,-,74112.88281,88476.95313,24,26,255,255,3320473534,3320774487,90,99,0,0,543.785085,13.885725,1424231131,1424231132,9.692652,8.9106,0.000688,0.000568,0.00012,0,0,0,0, ,2,7,3,4,2,1,1,0,0
175.45.176.0,62041,149.171.126.12,179,tcp,FIN,0.548023,534,268,254,252,2,1,-,7021.603516,3269.935791,10,6,255,255,4022070301,2442058768,53,45,0,0,2538.734056,115.622297,1424231131,1424231132,48.122444,92.880398,0.159663,0.083615,0.076048,0,1,0,0, ,7,4,3,3,2,2,3,0,0
175.45.176.1,15114,149.171.126.10,4580,tcp,FIN,2.366261,344,258,254,60,1,1,-,1017.639221,726.885132,8,6,255,255,3146709199,732898913,43,43,0,0,14803.50952,382.224094,1424231129,1424231132,256.008295,291.962406,1.040273,0.90644,0.133833,0,0,0,0, ,2,2,1,1,1,1,2,0,0
175.45.176.0,62041,149.171.126.12,179,tcp,FIN,0.548023,534,268,254,252,2,1,-,7021.603516,3269.935791,10,6,255,255,4022070301,2442058768,53,45,0,0,2538.734056,115.622297,1424231131,1424231132,48.122444,92.880398,0.159663,0.083615,0.076048,0,1,0,0, ,7,4,3,3,2,2,3,0,0
59.166.0.8,40179,149.171.126.9,53,udp,CON,0.000902,130,162,31,29,0,0,dns,576496.6875,718403.5625,2,2,0,0,0,0,65,81,0,0,0,0,1424231132,1424231132,0.007,0.002,0,0,0,0,0,0,0, ,1,5,1,1,1,1,1,0,0
