srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.2,1412,149.171.126.11,111,tcp,FIN,0.968532,564,354,254,252,2,1,-,4196.041016,2560.576172,10,8,255,255,1883973313,4049099361,56,44,0,0,6396.472022,205.080578,1424231196,1424231197,103.077556,128.472711,0.151911,0.069204,0.082707,0,1,,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,50017,149.171.126.11,111,tcp,FIN,1.614033,564,354,254,252,2,1,-,2517.91626,1536.523682,10,8,255,255,4011753427,3161223510,56,44,0,0,10897.98159,318.795375,1424231199,1424231201,173.982,219.445719,0.152321,0.0779,0.074421,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,19397,149.171.126.14,111,udp,INT,1.90E-05,168,0,254,0,0,0,-,35368424,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231203,1424231203,0.019,0,0,0,0,0,2,,, ,2,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,62830,149.171.126.15,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231205,1424231205,0.008,0,0,0,0,0,2,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,0,149.171.126.18,0,ospf,INT,44.300476,12832,0,254,0,0,0,-,2234.55835,0,28,0,0,0,0,0,458,0,0,0,1908.435625,0,1424231161,1424231205,1640.758375,0,0,0,0,0,2,,, ,1,1,19,19,1,1,19,Reconnaissance,1
175.45.176.0,8637,149.171.126.10,111,tcp,FIN,1.540246,564,354,254,252,2,1,-,2638.539551,1610.132446,10,8,255,255,2160666124,2163610649,56,44,0,0,9823.504767,351.930437,1424231205,1424231207,169.180889,204.825578,0.185204,0.106464,0.07874,0,1,,, ,4,4,1,1,1,1,1,Reconnaissance,1
175.45.176.1,16036,149.171.126.10,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231211,1424231211,0.008,0,0,0,0,0,2,,, ,4,3,2,2,1,1,3,Reconnaissance,1
175.45.176.0,22752,149.171.126.10,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231216,1424231216,0.009,0,0,0,0,0,2,,, ,5,3,2,2,1,1,1,Reconnaissance,1
175.45.176.0,15345,149.171.126.12,111,tcp,FIN,1.325934,564,354,254,252,2,1,-,3065.009033,1870.379639,10,8,255,255,332038465,4011192402,56,44,0,0,8960.813884,270.168156,1424231215,1424231217,145.075889,182.491578,0.131584,0.04849,0.083094,0,1,,, ,5,4,2,2,1,1,4,Reconnaissance,1
175.45.176.2,14791,149.171.126.19,111,tcp,FIN,2.502848,564,354,254,252,2,1,-,1623.750244,990.871216,10,8,255,255,108170981,2427368614,56,44,0,0,17164.80103,537.790313,1424231219,1424231222,274.852444,349.589,0.149311,0.05572,0.093591,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,39665,149.171.126.15,111,tcp,FIN,1.101691,564,354,254,252,2,1,-,3688.874512,2251.084961,10,8,255,255,520823209,419531827,56,44,0,0,7944.353951,214.247406,1424231221,1424231223,120.196667,146.544141,0.156169,0.075866,0.080303,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,24206,149.171.126.14,111,tcp,FIN,1.602726,564,354,254,252,2,1,-,2535.679932,1547.363647,10,8,255,255,4291038592,236301291,56,44,0,0,12174.01817,284.174031,1424231222,1424231224,167.662,212.715,0.158586,0.113717,0.044869,0,1,,, ,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,45800,149.171.126.15,80,tcp,FIN,0.834148,944,354,254,252,2,1,http,8152.030762,2973.093506,10,8,255,255,1994513935,1753151376,94,44,1,0,5415.362874,189.010625,1424231225,1424231226,92.683111,94.06757,0.225018,0.175034,0.049984,0,1,1,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,30292,149.171.126.14,111,udp,INT,1.50E-05,168,0,254,0,0,0,-,44800000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231227,1424231227,0.015,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1081,149.171.126.14,80,tcp,FIN,0.667678,872,268,254,252,2,1,http,9405.731445,2683.928467,10,6,255,255,2276844032,1975541689,87,45,1,0,3851.334837,163.001516,1424231232,1424231232,69.699333,107.621398,0.205132,0.129568,0.075564,0,1,1,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,65433,149.171.126.15,111,udp,INT,3.00E-06,168,0,254,0,0,0,-,224000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231235,1424231235,0.003,0,0,0,0,0,2,,, ,9,1,1,5,1,1,1,Reconnaissance,1
175.45.176.0,50362,149.171.126.19,111,udp,INT,2.00E-06,168,0,254,0,0,0,-,336000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231236,1424231236,0.002,0,0,0,0,0,2,,, ,9,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,10501,149.171.126.14,80,tcp,FIN,1.040462,800,268,254,252,2,1,http,5536.001953,1722.311768,10,6,255,255,989449350,1824263046,80,45,1,0,6149.610698,310.422281,1424231239,1424231240,112.429889,183.574594,0.201351,0.122584,0.078767,0,1,1,, ,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,63257,149.171.126.17,80,tcp,FIN,1.10889,892,268,254,252,2,1,http,5793.180176,1616.030396,10,6,255,255,1946623137,1013234895,89,45,1,0,6488.751512,303.782875,1424231241,1424231242,116.586444,200.954203,0.200618,0.104116,0.096502,0,1,1,, ,2,2,2,2,2,1,2,Reconnaissance,1
175.45.176.1,57111,149.171.126.10,111,tcp,FIN,1.132558,564,354,254,252,2,1,-,3588.337158,2189.733398,10,8,255,255,1974532189,1172661627,56,44,0,0,7829.949798,189.741844,1424231241,1424231242,125.839778,136.414281,0.165486,0.115998,0.049488,0,1,,, ,2,2,2,2,1,1,2,Reconnaissance,1
175.45.176.2,35880,149.171.126.12,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231247,1424231247,0.009,0,0,0,0,0,2,,, ,1,3,2,1,1,1,1,Reconnaissance,1
175.45.176.2,19475,149.171.126.19,80,tcp,FIN,0.852412,1002,268,254,252,2,1,http,8465.389648,2102.269775,10,6,255,255,3181716678,3177936294,100,45,1,0,4987.441026,255.149406,1424231258,1424231259,91.881222,151.174594,0.197016,0.096533,0.100483,0,1,1,, ,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,54611,149.171.126.18,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231260,1424231260,0.008,0,0,0,0,0,2,,, ,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,30627,149.171.126.16,80,tcp,FIN,0.501504,886,268,254,252,2,1,http,12729.70898,3573.251709,10,6,255,255,751639158,1107538778,89,45,1,0,2661.997653,125.832602,1424231264,1424231264,52.421333,87.480203,0.121044,0.064102,0.056942,0,1,1,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,9552,149.171.126.19,111,tcp,FIN,1.500698,564,354,254,252,2,1,-,2708.073242,1652.564331,10,8,255,255,1842392463,816062100,56,44,0,0,9231.865561,330.117531,1424231263,1424231264,163.436111,198.630719,0.192644,0.110278,0.082366,0,1,,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,63945,149.171.126.18,111,tcp,FIN,2.139075,564,354,254,252,2,1,-,1899.886597,1159.379639,10,8,255,255,1009488839,1771045597,56,44,0,0,15607.60736,588.751,1424231265,1424231267,235.539667,294.201437,0.141784,0.079646,0.062138,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,14304,149.171.126.15,80,tcp,FIN,0.497106,848,268,254,252,2,1,http,12295.16504,3604.86499,10,6,255,255,1267586800,2714374222,85,45,1,0,2673.550697,121.655672,1424231268,1424231268,48.874889,86.131797,0.180276,0.066446,0.11383,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,2696,149.171.126.15,111,tcp,FIN,1.020115,564,354,254,252,2,1,-,3983.864502,2431.098389,10,8,255,255,4042207046,2980111949,56,44,0,0,8079.150851,193.482188,1424231270,1424231271,109.269556,136.699422,0.145104,0.063216,0.081888,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,20397,149.171.126.18,111,tcp,FIN,1.272507,564,354,254,252,2,1,-,3193.695801,1948.908813,10,8,255,255,3239823317,2498572367,56,44,0,0,9141.887309,234.401469,1424231272,1424231273,135.729667,165.368859,0.213814,0.114918,0.098896,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,7051,149.171.126.15,111,tcp,FIN,0.848101,564,354,254,252,2,1,-,4791.881836,2924.179932,10,8,255,255,3661642281,1128133087,56,44,0,0,6036.649945,169.896672,1424231275,1424231276,90.973667,111.346711,0.126617,0.068671,0.057946,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,7051,149.171.126.15,111,tcp,FIN,0.848101,564,354,254,252,2,1,-,4791.881836,2924.179932,10,8,255,255,3661642281,1128133087,56,44,0,0,6036.649945,169.896672,1424231275,1424231276,90.973667,111.346711,0.126617,0.068671,0.057946,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,16588,149.171.126.19,111,tcp,FIN,1.213588,564,354,254,252,2,1,-,3348.747803,2043.5271,10,8,255,255,1307525765,678556697,56,44,0,0,9523.964252,257.739266,1424231275,1424231276,134.843111,165.980422,0.072735,0.032729,0.040006,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,62218,149.171.126.10,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231277,1424231277,0.009,0,0,0,0,0,2,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,25773,149.171.126.18,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231280,1424231280,0.008,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,42004,149.171.126.11,111,udp,INT,1.30E-05,168,0,254,0,0,0,-,51692308,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231289,1424231289,0.013,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,10071,149.171.126.11,111,udp,INT,4.00E-06,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231292,1424231292,0.004,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,29236,149.171.126.15,111,tcp,FIN,0.678671,564,354,254,252,2,1,-,5988.173828,3654.200684,10,8,255,255,1417195582,2672924821,56,44,0,0,5447.485407,141.450734,1424231293,1424231293,72.993,95.583859,0.053454,0.009579,0.043875,0,1,,, ,1,1,1,44,1,1,1,Reconnaissance,1
175.45.176.0,64734,149.171.126.15,111,tcp,FIN,0.66539,564,354,254,252,2,1,-,6107.696289,3727.137451,10,8,255,255,504087451,3938898982,56,44,0,0,5439.952125,135.678953,1424231296,1424231296,73.932222,87.60843,0.095457,0.042963,0.052494,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,25506,149.171.126.15,80,tcp,FIN,0.650227,888,268,254,252,2,1,http,9842.716797,2755.960449,10,6,255,255,2609064327,2201922183,89,45,1,0,4028.58299,225.874313,1424231299,1424231299,71.113889,119.152602,0.114607,0.054456,0.060151,0,1,1,, ,1,1,1,44,1,1,1,Reconnaissance,1
175.45.176.2,16350,149.171.126.17,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231302,1424231302,0.009,0,0,0,0,0,2,,, ,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,44340,149.171.126.12,111,tcp,FIN,0.862755,564,354,254,252,2,1,-,4710.491211,2874.512451,10,8,255,255,718237058,1088329792,56,44,0,0,6763.154503,168.335891,1424231303,1424231304,94.186,120.145,0.051958,0.021721,0.030237,0,1,,, ,1,1,1,44,1,1,1,Reconnaissance,1
175.45.176.2,7146,149.171.126.18,80,tcp,FIN,0.186969,880,268,254,252,2,1,http,33887.97266,9584.476562,10,6,255,255,2304061487,368492007,88,45,1,0,963.813506,51.704102,1424231310,1424231310,18.705222,35.529199,0.056697,0.00932,0.047377,0,1,1,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,13877,149.171.126.16,111,tcp,FIN,0.761934,564,354,254,252,2,1,-,5333.79541,3254.875244,10,8,255,255,1558758899,361736330,56,44,0,0,5926.158942,144.691984,1424231309,1424231310,78.913889,107.45343,0.032401,0.009753,0.022648,0,1,,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,52456,149.171.126.12,80,tcp,FIN,0.170354,790,268,254,252,2,1,http,33389.29688,10519.27246,10,6,255,255,2402086968,612878372,79,45,1,0,1031.301172,47.350723,1424231312,1424231312,16.849333,32.6074,0.024953,0.007308,0.017645,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,58356,149.171.126.17,80,tcp,FIN,0.438731,1020,268,254,252,2,1,http,16739.18555,4084.507324,10,6,255,255,2226911689,711479102,102,45,1,0,2887.554644,155.465937,1424231318,1424231318,47.176111,83.697797,0.038048,0.020237,0.017811,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,8253,149.171.126.17,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231323,1424231323,0.009,0,0,0,0,0,2,,, ,1,11,10,1,1,1,1,Reconnaissance,1
175.45.176.2,58462,149.171.126.19,80,tcp,FIN,0.216714,758,268,254,252,2,1,http,25212.95313,8268.962891,10,6,255,255,1743035137,644439050,76,45,1,0,1135.953516,62.106691,1424231333,1424231333,21.923778,39.979801,0.067842,0.01681,0.051032,0,1,4,, ,1,2,2,1,1,1,1,Reconnaissance,1
175.45.176.2,58462,149.171.126.19,80,tcp,FIN,0.216714,758,268,254,252,2,1,http,25212.95313,8268.962891,10,6,255,255,1743035137,644439050,76,45,1,0,1135.953516,62.106691,1424231333,1424231333,21.923778,39.979801,0.067842,0.01681,0.051032,0,1,4,, ,1,1,2,2,1,1,2,Reconnaissance,1
175.45.176.0,35277,149.171.126.12,80,tcp,FIN,1.017465,790,268,254,252,2,1,http,5590.364258,1761.23999,10,6,255,255,4263814006,649898111,79,45,1,0,8988.833879,369.277875,1424231332,1424231333,112.947,196.826203,0.054746,0.03333,0.021416,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,36009,149.171.126.11,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231335,1424231335,0.009,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,19418,149.171.126.12,111,tcp,FIN,0.658094,564,354,254,252,2,1,-,6175.409668,3768.45874,10,8,255,255,3075466751,4124903984,56,44,0,0,5577.208899,139.126953,1424231338,1424231339,73.121556,90.869711,0.044665,0.021371,0.023294,0,1,,, ,1,1,1,13,1,1,1,Reconnaissance,1
175.45.176.1,26794,149.171.126.10,111,tcp,FIN,0.725388,564,354,254,252,2,1,-,5602.519043,3418.860107,10,8,255,255,3378538308,272524933,56,44,0,0,6068.690807,150.426609,1424231343,1424231344,80.598667,98.520859,0.07123,0.021718,0.049512,0,1,,, ,4,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,56686,149.171.126.16,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231348,1424231348,0.009,0,0,0,0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,25564,149.171.126.11,111,udp,INT,1.00E-06,168,0,254,0,0,0,-,672000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231352,1424231352,0.001,0,0,0,0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.1,24871,149.171.126.11,80,tcp,FIN,0.520525,866,354,254,252,2,1,http,11987.89746,4764.420898,10,8,255,255,3850414227,4069189805,87,44,1,0,3833.290243,123.740352,1424231354,1424231354,57.836111,66.435,0.107836,0.051222,0.056614,0,1,1,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,32185,149.171.126.12,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231356,1424231356,0.008,0,0,0,0,0,2,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,1050,149.171.126.15,111,tcp,FIN,1.128671,564,354,254,252,2,1,-,3600.694824,2197.274414,10,8,255,255,2755530603,98693121,56,44,0,0,8515.470461,251.844031,1424231355,1424231356,125.407889,159.044141,0.022958,0.006933,0.016025,0,1,,, ,1,1,1,17,1,1,1,Reconnaissance,1
175.45.176.0,55519,149.171.126.11,111,tcp,FIN,0.657964,564,354,254,252,2,1,-,6176.629883,3769.203125,10,8,255,255,1016646460,3243388385,56,44,0,0,5452.458094,140.794125,1424231357,1424231357,73.107111,90.743,0.063589,0.010711,0.052878,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,4050,149.171.126.11,111,tcp,FIN,1.127994,564,354,254,252,2,1,-,3602.856201,2198.593262,10,8,255,255,2337792924,274589361,56,44,0,0,8162.54579,230.362812,1424231360,1424231361,125.237778,152.706719,0.123248,0.059039,0.064209,0,1,,, ,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,18608,149.171.126.12,111,udp,INT,5.00E-06,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231364,1424231364,0.005,0,0,0,0,0,2,,, ,4,1,1,3,1,1,1,Reconnaissance,1
175.45.176.3,31440,149.171.126.15,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231365,1424231365,0.009,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,13847,149.171.126.16,111,tcp,FIN,1.625994,564,354,254,252,2,1,-,2499.394287,1525.220947,10,8,255,255,1284214962,815025789,56,44,0,0,9663.246065,269.67275,1424231373,1424231375,180.653222,223.437422,0.076127,0.061923,0.014204,0,1,,, ,1,1,1,26,1,1,1,Reconnaissance,1
175.45.176.1,1695,149.171.126.16,111,tcp,FIN,1.785083,564,354,254,252,2,1,-,2276.644775,1389.291138,10,8,255,255,2144326065,3729279687,56,44,0,0,15582.90081,429.539531,1424231376,1424231378,198.342556,242.019281,0.118792,0.090416,0.028376,0,1,,, ,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,61430,149.171.126.10,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231381,1424231381,0.008,0,0,0,0,0,2,,, ,1,1,2,1,1,1,1,Reconnaissance,1
175.45.176.3,51091,149.171.126.15,80,tcp,FIN,0.221339,762,268,254,252,2,1,http,24794.54492,8096.178223,10,6,255,255,4256490630,491067200,76,45,1,0,1112.482361,53.956176,1424231383,1424231384,22.065,38.607602,0.047069,0.028292,0.018777,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,26869,149.171.126.13,111,udp,INT,7.00E-06,168,0,254,0,0,0,-,96000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231391,1424231391,0.007,0,0,0,0,0,2,,, ,1,7,1,12,1,1,1,Reconnaissance,1
175.45.176.0,24488,149.171.126.19,80,tcp,FIN,0.482249,850,354,254,252,2,1,http,12690.54004,5142.571777,10,8,255,255,3423123822,889587138,85,44,1,0,3636.75934,111.040813,1424231395,1424231395,53.583222,59.907715,0.10397,0.0511,0.05287,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,58353,149.171.126.16,111,tcp,FIN,1.148273,564,354,254,252,2,1,-,3539.228027,2159.765137,10,8,255,255,2624966804,4107960549,56,44,0,0,9262.622966,248.420031,1424231396,1424231397,126.713333,160.889281,0.055727,0.022043,0.033684,0,1,,, ,1,1,1,6,1,1,1,Reconnaissance,1
175.45.176.1,37932,149.171.126.10,80,tcp,FIN,0.325883,886,268,254,252,2,1,http,19589.85352,5498.90625,10,6,255,255,1088887049,309770225,89,45,1,0,1668.85803,68.787273,1424231399,1424231399,34.178556,53.643398,0.096535,0.057657,0.038878,0,1,1,, ,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.2,41749,149.171.126.18,111,udp,INT,5.00E-06,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231400,1424231400,0.005,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,54487,149.171.126.12,80,tcp,FIN,0.476113,832,268,254,252,2,1,http,12585.24805,3763.8125,10,6,255,255,3109676949,1962669332,83,45,1,0,2847.952422,149.900797,1424231405,1424231405,51.562222,84.392203,0.07932,0.054146,0.025174,0,1,1,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,4162,149.171.126.18,111,tcp,FIN,0.709194,564,354,254,252,2,1,-,5730.44873,3496.92749,10,8,255,255,1218040274,2568690801,56,44,0,0,5814.319638,142.692984,1424231406,1424231407,76.289889,99.018,0.061288,0.016067,0.045221,0,1,,, ,1,1,21,21,1,1,21,Reconnaissance,1
175.45.176.3,47083,149.171.126.12,111,udp,INT,3.00E-06,168,0,254,0,0,0,-,224000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231410,1424231410,0.003,0,0,0,0,0,2,,, ,2,1,1,26,1,1,1,Reconnaissance,1
175.45.176.3,13319,149.171.126.13,111,tcp,FIN,0.769351,564,354,254,252,2,1,-,5282.374512,3223.496094,10,8,255,255,4123837757,149530596,56,44,0,0,5556.639394,133.290734,1424231413,1424231414,77.641222,103.645,0.068955,0.043833,0.025122,0,1,,, ,1,5,2,26,1,1,1,Reconnaissance,1
175.45.176.2,25245,149.171.126.12,111,tcp,FIN,0.71512,564,354,254,252,2,1,-,5682.962402,3467.949463,10,8,255,255,1455864284,1781538826,56,44,0,0,5738.595659,137.296891,1424231418,1424231418,77.020222,97.09257,0.061978,0.035464,0.026514,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,18490,149.171.126.19,111,udp,INT,9.00E-06,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231425,1424231425,0.009,0,0,0,0,0,2,,, ,1,1,1,20,1,1,1,Reconnaissance,1
175.45.176.2,36922,149.171.126.13,80,tcp,FIN,0.991204,1864,9874,254,252,2,5,http,13543.125,74002.92969,10,14,255,255,2430053237,2858064776,186,705,1,4500,6158.479207,6540.19253,1424231436,1424231437,110.133778,70.606617,0.136528,0.072645,0.063883,0,1,1,, ,1,1,2,1,1,1,1,Reconnaissance,1
175.45.176.1,13436,149.171.126.18,111,udp,INT,3.00E-06,168,0,254,0,0,0,-,224000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424231438,1424231438,0.003,0,0,0,0,0,2,,, ,3,1,1,1,1,1,1,Reconnaissance,1
